Include=yes;Acq Date=2019-05-03;Acq Time=14:57:45;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
62,62,dvdt,0,1,0.0,62,0,"[{'Spike': 62, 'Seconds': 179.5563, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3591126,179.5563,-44.86519949776783,9.008290816326571,,3591166,179.55829999999997,39.276123046874986,84.14132254464282,1.999999999981128,3591325,179.56625,-2.8948102678571415,3589655,-67.64465332031247,3589802,3590391,29.45,-67.16482979910711,-64.30053710937497,86.29081476202809,,3591142,-3.6010742187499982,101.98351801658151,3591260,12.167794363839281,-9.807975924744902,47778.0,2388.9,0.41860270417346895,48304.0,2415.2,73.55,"[{'halfHeight': 10, 'risingPnt': 3591134, 'fallingPnt': 3591599, 'widthPnts': 465, 'widthMs': 23.25}, {'halfHeight': 20, 'risingPnt': 3591137, 'fallingPnt': 3591496, 'widthPnts': 359, 'widthMs': 17.95}, {'halfHeight': 50, 'risingPnt': 3591143, 'fallingPnt': 3591325, 'widthPnts': 182, 'widthMs': 9.1}, {'halfHeight': 80, 'risingPnt': 3591149, 'fallingPnt': 3591224, 'widthPnts': 75, 'widthMs': 3.75}, {'halfHeight': 90, 'risingPnt': 3591152, 'fallingPnt': 3591197, 'widthPnts': 45, 'widthMs': 2.25}]",23.25,17.95,9.1,3.75,2.25,1.999999999981128,yes,2019-05-03,14:57:45,,,,,unknown,,,,
63,63,dvdt,0,1,0.0,63,0,"[{'Spike': 63, 'Seconds': 182.282, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3645639,182.28195000000002,-44.43795340401783,9.317203443877535,,3645677,182.28385,39.411272321428555,83.84922572544639,1.8999999999778083,3645836,182.2918,-2.3454938616071415,3644134,-66.91877092633925,3644284,3644886,30.1,-66.57191685267854,-63.890729631696395,83.38009804963289,,3645655,-3.7405831473214266,103.82204639668356,3645693,35.413469587053555,-9.050641741071356,54513.0,2725.65,0.3668849632197824,54479.0,2723.95,75.25,"[{'halfHeight': 10, 'risingPnt': 3645648, 'fallingPnt': 3646146, 'widthPnts': 498, 'widthMs': 24.9}, {'halfHeight': 20, 'risingPnt': 3645651, 'fallingPnt': 3646018, 'widthPnts': 367, 'widthMs': 18.35}, {'halfHeight': 50, 'risingPnt': 3645656, 'fallingPnt': 3645837, 'widthPnts': 181, 'widthMs': 9.05}, {'halfHeight': 80, 'risingPnt': 3645662, 'fallingPnt': 3645735, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 3645665, 'fallingPnt': 3645707, 'widthPnts': 42, 'widthMs': 2.1}]",24.9,18.35,9.05,3.65,2.1,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
64,64,dvdt,0,1,0.0,64,0,"[{'Spike': 64, 'Seconds': 183.879, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 64, 'Seconds': 183.879, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 5.888<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3677579,183.87895,-43.27828543526784,8.318219866071415,,3677616,183.8808,39.91699218749998,83.19527762276782,1.8499999999903594,3677775,183.88875,-0.9111676897321425,3674307,-66.6362653459821,3674634,3675943,65.45,-66.16210937499997,-66.11415318080354,5.888433375643122,,3677595,-0.21362304687499978,105.93710140306113,3677659,28.08053152901784,-10.00478316326532,31940.0,1597.0,0.6261740763932373,30173.0,1508.65,163.6,"[{'halfHeight': 10, 'risingPnt': 3677587, 'fallingPnt': 3678070, 'widthPnts': 483, 'widthMs': 24.15}, {'halfHeight': 20, 'risingPnt': 3677590, 'fallingPnt': 3677966, 'widthPnts': 376, 'widthMs': 18.8}, {'halfHeight': 50, 'risingPnt': 3677595, 'fallingPnt': 3677781, 'widthPnts': 186, 'widthMs': 9.3}, {'halfHeight': 80, 'risingPnt': 3677601, 'fallingPnt': 3677677, 'widthPnts': 76, 'widthMs': 3.8}, {'halfHeight': 90, 'risingPnt': 3677605, 'fallingPnt': 3677649, 'widthPnts': 44, 'widthMs': 2.2}]",24.15,18.8,9.3,3.8,2.2,1.8499999999903594,yes,2019-05-03,14:57:45,,,,,unknown,,,,
65,65,dvdt,0,1,0.0,65,0,"[{'Spike': 65, 'Seconds': 185.4912, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3709825,185.49125,-43.14313616071426,9.018255739795917,,3709862,185.4931,40.095738002232125,83.23887416294639,1.8499999999903594,3710021,185.50105,-1.2512207031249993,3708131,-65.72592599051337,3708300,3708978,33.9,-65.18118722098211,-63.42860630580354,50.784182752566466,,3709840,-6.5743582589285685,104.70394212372437,3709941,17.865862165178562,-12.035136320153052,32246.0,1612.3,0.6202319667555667,33824.0,1691.2,84.7,"[{'halfHeight': 10, 'risingPnt': 3709833, 'fallingPnt': 3710311, 'widthPnts': 478, 'widthMs': 23.9}, {'halfHeight': 20, 'risingPnt': 3709836, 'fallingPnt': 3710195, 'widthPnts': 359, 'widthMs': 17.95}, {'halfHeight': 50, 'risingPnt': 3709841, 'fallingPnt': 3710023, 'widthPnts': 182, 'widthMs': 9.1}, {'halfHeight': 80, 'risingPnt': 3709848, 'fallingPnt': 3709922, 'widthPnts': 74, 'widthMs': 3.7}, {'halfHeight': 90, 'risingPnt': 3709851, 'fallingPnt': 3709894, 'widthPnts': 43, 'widthMs': 2.15}]",23.9,17.95,9.1,3.7,2.15,1.8499999999903594,yes,2019-05-03,14:57:45,,,,,unknown,,,,
66,66,dvdt,0,1,0.0,66,0,"[{'Spike': 66, 'Seconds': 185.9841, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3719682,185.9841,-41.66957310267855,9.185168207908207,,3719723,185.98614999999998,37.96386718749998,79.63344029017853,2.049999999968577,3719882,185.9941,-0.710623604910714,3717155,-65.54792131696425,3717408,3718419,50.55,-64.66674804687497,-60.337611607142826,88.1133626634019,,3719699,-1.6261509486607135,95.8102479272958,3719751,30.88814871651784,-10.640047034438759,9857.0,492.85,2.0290149132596125,9024.0,451.2,126.35,"[{'halfHeight': 10, 'risingPnt': 3719691, 'fallingPnt': 3720176, 'widthPnts': 485, 'widthMs': 24.25}, {'halfHeight': 20, 'risingPnt': 3719694, 'fallingPnt': 3720073, 'widthPnts': 379, 'widthMs': 18.95}, {'halfHeight': 50, 'risingPnt': 3719699, 'fallingPnt': 3719890, 'widthPnts': 191, 'widthMs': 9.55}, {'halfHeight': 80, 'risingPnt': 3719706, 'fallingPnt': 3719785, 'widthPnts': 79, 'widthMs': 3.95}, {'halfHeight': 90, 'risingPnt': 3719709, 'fallingPnt': 3719756, 'widthPnts': 47, 'widthMs': 2.35}]",24.25,18.95,9.55,3.95,2.35,2.049999999968577,yes,2019-05-03,14:57:45,,,,,unknown,,,,
67,67,dvdt,0,1,0.0,67,0,"[{'Spike': 67, 'Seconds': 187.304, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3746079,187.30395000000001,-42.05758231026783,8.522500797193892,,3746122,187.30610000000001,38.203648158482125,80.26123046874996,2.1500000000003183,3746281,187.31404999999998,0.5841936383928569,3743768,-63.3414132254464,3743999,3744924,46.25,-62.90544782366068,-60.154506138392826,61.63801399875134,,3746097,-0.6321498325892854,93.93684231505091,3746149,30.962262834821413,-9.431800063775489,26397.0,1319.85,0.7576618555138842,26613.0,1330.65,115.55,"[{'halfHeight': 10, 'risingPnt': 3746088, 'fallingPnt': 3746602, 'widthPnts': 514, 'widthMs': 25.7}, {'halfHeight': 20, 'risingPnt': 3746092, 'fallingPnt': 3746490, 'widthPnts': 398, 'widthMs': 19.9}, {'halfHeight': 50, 'risingPnt': 3746097, 'fallingPnt': 3746295, 'widthPnts': 198, 'widthMs': 9.9}, {'halfHeight': 80, 'risingPnt': 3746103, 'fallingPnt': 3746184, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 3746107, 'fallingPnt': 3746154, 'widthPnts': 47, 'widthMs': 2.35}]",25.7,19.9,9.9,4.05,2.35,2.1500000000003183,yes,2019-05-03,14:57:45,,,,,unknown,,,,
68,68,dvdt,0,1,0.0,68,0,"[{'Spike': 68, 'Seconds': 187.8348, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3756695,187.83475,-43.435232979910694,6.414919483418333,,3756737,187.83685,38.909912109374986,82.34514508928568,2.0999999999844476,3756896,187.8448,0.7280622209821426,3753915,-64.98923165457586,3754193,3755305,55.6,-64.67110770089283,-61.32289341517854,62.29963229221342,,3756713,-6.52640206473214,98.04737324617338,3756762,32.976422991071416,-10.490573182397945,10616.0,530.8,1.8839487565938209,10147.0,507.35,139.0,"[{'halfHeight': 10, 'risingPnt': 3756705, 'fallingPnt': 3757210, 'widthPnts': 505, 'widthMs': 25.25}, {'halfHeight': 20, 'risingPnt': 3756709, 'fallingPnt': 3757104, 'widthPnts': 395, 'widthMs': 19.75}, {'halfHeight': 50, 'risingPnt': 3756714, 'fallingPnt': 3756911, 'widthPnts': 197, 'widthMs': 9.85}, {'halfHeight': 80, 'risingPnt': 3756721, 'fallingPnt': 3756803, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 3756724, 'fallingPnt': 3756772, 'widthPnts': 48, 'widthMs': 2.4}]",25.25,19.75,9.85,4.1,2.4,2.0999999999844476,yes,2019-05-03,14:57:45,,,,,unknown,,,,
69,69,dvdt,0,1,0.0,69,0,"[{'Spike': 69, 'Seconds': 189.1815, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3783631,189.18155,-41.80908203124998,7.852359693877555,,3783669,189.18345000000002,40.58837890624998,82.39746093749996,1.9000000000346517,3783828,189.1914,1.6784667968749991,3780943,-65.22086007254461,3781212,3782287,53.75,-64.45748465401783,-63.98664202008925,12.839213330030363,,3783645,-4.490443638392855,100.24463887117336,3783735,23.302350725446416,-9.43927375637754,26936.0,1346.8,0.7425007425007425,27028.0,1351.4,134.4,"[{'halfHeight': 10, 'risingPnt': 3783638, 'fallingPnt': 3784128, 'widthPnts': 490, 'widthMs': 24.5}, {'halfHeight': 20, 'risingPnt': 3783641, 'fallingPnt': 3784021, 'widthPnts': 380, 'widthMs': 19.0}, {'halfHeight': 50, 'risingPnt': 3783646, 'fallingPnt': 3783839, 'widthPnts': 193, 'widthMs': 9.65}, {'halfHeight': 80, 'risingPnt': 3783652, 'fallingPnt': 3783732, 'widthPnts': 80, 'widthMs': 4.0}, {'halfHeight': 90, 'risingPnt': 3783656, 'fallingPnt': 3783702, 'widthPnts': 46, 'widthMs': 2.3}]",24.5,19.0,9.65,4.0,2.3,1.9000000000346517,yes,2019-05-03,14:57:45,,,,,unknown,,,,
70,70,dvdt,0,1,0.0,70,0,"[{'Spike': 70, 'Seconds': 190.3139, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3806278,190.3139,-43.24340820312498,9.596221301020352,,3806315,190.31575,40.34423828124998,83.58764648437496,1.850000000018781,3806474,190.3237,2.6811872209821415,3805042,-65.10519845145087,3805166,3805660,24.7,-64.57519531249997,-61.51471819196425,131.4189102872631,,3806293,-11.535644531249995,101.72692123724481,3806370,27.26527622767856,-8.970922353316306,22647.0,1132.35,0.8831191769329271,24099.0,1204.95,61.8,"[{'halfHeight': 10, 'risingPnt': 3806287, 'fallingPnt': 3806860, 'widthPnts': 573, 'widthMs': 28.65}, {'halfHeight': 20, 'risingPnt': 3806290, 'fallingPnt': 3806717, 'widthPnts': 427, 'widthMs': 21.35}, {'halfHeight': 50, 'risingPnt': 3806296, 'fallingPnt': 3806496, 'widthPnts': 200, 'widthMs': 10.0}, {'halfHeight': 80, 'risingPnt': 3806302, 'fallingPnt': 3806384, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 3806305, 'fallingPnt': 3806353, 'widthPnts': 48, 'widthMs': 2.4}]",28.65,21.35,10.0,4.1,2.4,1.850000000018781,yes,2019-05-03,14:57:45,,,,,unknown,,,,
71,71,dvdt,0,1,0.0,71,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3834344,191.71720000000002,-42.445591517857125,9.83288823341834,,3834380,191.719,39.88647460937498,82.33206612723211,1.7999999999744887,3834537,191.72685,3.322056361607141,3832456,-65.27862548828122,3832645,3833400,37.75,-65.01988002232139,-63.18446568080354,44.817257550505424,,3834359,-4.028320312499998,103.11453683035705,3834541,2.6768275669642843,-10.403380102040815,28066.0,1403.3,0.7126060001425212,27414.0,1370.7,94.4,"[{'halfHeight': 10, 'risingPnt': 3834352, 'fallingPnt': 3834895, 'widthPnts': 543, 'widthMs': 27.15}, {'halfHeight': 20, 'risingPnt': 3834355, 'fallingPnt': 3834774, 'widthPnts': 419, 'widthMs': 20.95}, {'halfHeight': 50, 'risingPnt': 3834360, 'fallingPnt': 3834566, 'widthPnts': 206, 'widthMs': 10.3}, {'halfHeight': 80, 'risingPnt': 3834366, 'fallingPnt': 3834447, 'widthPnts': 81, 'widthMs': 4.05}, {'halfHeight': 90, 'risingPnt': 3834370, 'fallingPnt': 3834416, 'widthPnts': 46, 'widthMs': 2.3}]",27.15,20.95,10.3,4.05,2.3,1.7999999999744887,yes,2019-05-03,14:57:45,,,,,unknown,,,,
72,72,dvdt,0,1,0.0,72,0,"[{'Spike': 72, 'Seconds': 193.2383, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}, {'Spike': 72, 'Seconds': 193.2383, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 4.496<=8'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3864766,193.23829999999998,-44.16329520089283,8.071588010204092,,3864808,193.2404,40.021623883928555,84.18491908482139,2.1000000000128694,3864967,193.24835000000002,1.2904575892857135,3862026,-65.69113595145085,3862300,3863396,54.8,-65.25094168526783,-64.81061662946425,4.4960065450892515,,3864783,-8.732386997767852,101.96358816964276,3864886,18.88602120535713,-9.239975286989786,30422.0,1521.1,0.657418973111564,29570.0,1478.5,137.0,"[{'halfHeight': 10, 'risingPnt': 3864776, 'fallingPnt': 3865352, 'widthPnts': 576, 'widthMs': 28.8}, {'halfHeight': 20, 'risingPnt': 3864779, 'fallingPnt': 3865206, 'widthPnts': 427, 'widthMs': 21.35}, {'halfHeight': 50, 'risingPnt': 3864785, 'fallingPnt': 3864988, 'widthPnts': 203, 'widthMs': 10.15}, {'halfHeight': 80, 'risingPnt': 3864791, 'fallingPnt': 3864871, 'widthPnts': 80, 'widthMs': 4.0}, {'halfHeight': 90, 'risingPnt': 3864794, 'fallingPnt': 3864841, 'widthPnts': 47, 'widthMs': 2.35}]",28.8,21.35,10.15,4.0,2.35,2.1000000000128694,yes,2019-05-03,14:57:45,,,,,unknown,,,,
73,73,dvdt,0,1,0.0,73,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3902866,195.14329999999998,-43.73168945312498,8.490114795918327,,3902907,195.14535,40.48810686383926,84.21979631696425,2.0500000000254204,3903065,195.15325,2.358572823660713,3901386,-65.43579101562496,3901534,3902126,29.6,-64.85857282366068,-63.005719866071395,70.16249614305853,,3902883,-1.8310546874999991,105.43636399872437,3902959,27.125767299107128,-9.862783003826507,38100.0,1905.0,0.5249343832020997,39360.0,1968.0,74.0,"[{'halfHeight': 10, 'risingPnt': 3902875, 'fallingPnt': 3903448, 'widthPnts': 573, 'widthMs': 28.65}, {'halfHeight': 20, 'risingPnt': 3902878, 'fallingPnt': 3903305, 'widthPnts': 427, 'widthMs': 21.35}, {'halfHeight': 50, 'risingPnt': 3902884, 'fallingPnt': 3903088, 'widthPnts': 204, 'widthMs': 10.2}, {'halfHeight': 80, 'risingPnt': 3902890, 'fallingPnt': 3902973, 'widthPnts': 83, 'widthMs': 4.15}, {'halfHeight': 90, 'risingPnt': 3902893, 'fallingPnt': 3902941, 'widthPnts': 48, 'widthMs': 2.4}]",28.65,21.35,10.2,4.15,2.4,2.0500000000254204,yes,2019-05-03,14:57:45,,,,,unknown,,,,
74,74,dvdt,0,1,0.0,74,0,"[{'Spike': 74, 'Seconds': 197.0316, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3940632,197.0316,-42.567661830357125,9.083027742346928,,3940671,197.03355,40.754045758928555,83.32170758928568,1.949999999993679,3940830,197.0415,3.0343191964285703,3939446,-64.78293282645087,3939565,3940039,23.7,-64.52723911830353,-62.36049107142854,80.66037547277978,,3940648,-0.8893694196428568,102.11306202168356,3940737,23.7819126674107,-9.937519929846955,37766.0,1888.3,0.5295768680824022,38060.0,1903.0,59.3,"[{'halfHeight': 10, 'risingPnt': 3940640, 'fallingPnt': 3941178, 'widthPnts': 538, 'widthMs': 26.9}, {'halfHeight': 20, 'risingPnt': 3940643, 'fallingPnt': 3941050, 'widthPnts': 407, 'widthMs': 20.35}, {'halfHeight': 50, 'risingPnt': 3940648, 'fallingPnt': 3940853, 'widthPnts': 205, 'widthMs': 10.25}, {'halfHeight': 80, 'risingPnt': 3940655, 'fallingPnt': 3940737, 'widthPnts': 82, 'widthMs': 4.1}, {'halfHeight': 90, 'risingPnt': 3940658, 'fallingPnt': 3940705, 'widthPnts': 47, 'widthMs': 2.35}]",26.9,20.35,10.25,4.1,2.35,1.949999999993679,yes,2019-05-03,14:57:45,,,,,unknown,,,,
75,75,dvdt,0,1,0.0,75,0,"[{'Spike': 75, 'Seconds': 198.8306, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",3976612,198.8306,-43.435232979910694,8.333167251275505,,3976653,198.83265,40.89355468749998,84.32878766741067,2.0499999999969987,3976812,198.8406,3.3612932477678554,3975292,-65.20812988281247,3975424,3975952,26.4,-64.33105468749997,-62.06839425223212,87.10979292221342,,3976630,-0.5231584821428568,104.938117825255,3976732,21.000453404017847,-9.653519610969386,35980.0,1799.0,0.5558643690939411,35846.0,1792.3,66.0,"[{'halfHeight': 10, 'risingPnt': 3976622, 'fallingPnt': 3977206, 'widthPnts': 584, 'widthMs': 29.2}, {'halfHeight': 20, 'risingPnt': 3976625, 'fallingPnt': 3977055, 'widthPnts': 430, 'widthMs': 21.5}, {'halfHeight': 50, 'risingPnt': 3976630, 'fallingPnt': 3976836, 'widthPnts': 206, 'widthMs': 10.3}, {'halfHeight': 80, 'risingPnt': 3976637, 'fallingPnt': 3976720, 'widthPnts': 83, 'widthMs': 4.15}, {'halfHeight': 90, 'risingPnt': 3976640, 'fallingPnt': 3976689, 'widthPnts': 49, 'widthMs': 2.45}]",29.2,21.5,10.3,4.15,2.45,2.0499999999969987,yes,2019-05-03,14:57:45,,,,,unknown,,,,
76,76,dvdt,0,1,0.0,76,0,"[{'Spike': 76, 'Seconds': 200.7275, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4014551,200.72754999999998,-41.79164341517855,9.309729751275478,,4014589,200.72945,41.43851143973212,83.23015485491067,1.9000000000346517,4014748,200.7374,1.3035365513392851,4013373,-65.42833600725443,4013491,4013962,23.55,-64.76266043526782,-63.09291294642854,72.67544379327687,,4014564,-8.610316685267852,104.00141501913257,4014608,36.651611328124986,-10.146783322704042,37939.0,1896.95,0.5271620232478452,38081.0,1904.05,58.9,"[{'halfHeight': 10, 'risingPnt': 4014558, 'fallingPnt': 4015049, 'widthPnts': 491, 'widthMs': 24.55}, {'halfHeight': 20, 'risingPnt': 4014561, 'fallingPnt': 4014933, 'widthPnts': 372, 'widthMs': 18.6}, {'halfHeight': 50, 'risingPnt': 4014566, 'fallingPnt': 4014756, 'widthPnts': 190, 'widthMs': 9.5}, {'halfHeight': 80, 'risingPnt': 4014572, 'fallingPnt': 4014650, 'widthPnts': 78, 'widthMs': 3.9}, {'halfHeight': 90, 'risingPnt': 4014576, 'fallingPnt': 4014622, 'widthPnts': 46, 'widthMs': 2.3}]",24.55,18.6,9.5,3.9,2.3,1.9000000000346517,yes,2019-05-03,14:57:45,,,,,unknown,,,,
77,77,dvdt,0,1,0.0,77,0,"[{'Spike': 77, 'Seconds': 201.4048, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4028097,201.40485,-42.933872767857125,9.99730947066315,,4028137,201.40685000000002,40.932791573660694,83.86666434151782,2.0000000000095497,4028296,201.41479999999999,4.058837890624998,4026635,-65.42698451450887,4026781,4027366,29.25,-64.8890904017857,-62.83569335937497,85.4748612219112,,4028113,-2.8076171874999982,101.76678093112236,4028207,23.119245256696416,-9.561344068877567,13546.0,677.3,1.4764506127270045,13262.0,663.1,73.1,"[{'halfHeight': 10, 'risingPnt': 4028105, 'fallingPnt': 4028685, 'widthPnts': 580, 'widthMs': 29.0}, {'halfHeight': 20, 'risingPnt': 4028108, 'fallingPnt': 4028551, 'widthPnts': 443, 'widthMs': 22.15}, {'halfHeight': 50, 'risingPnt': 4028114, 'fallingPnt': 4028325, 'widthPnts': 211, 'widthMs': 10.55}, {'halfHeight': 80, 'risingPnt': 4028120, 'fallingPnt': 4028205, 'widthPnts': 85, 'widthMs': 4.25}, {'halfHeight': 90, 'risingPnt': 4028123, 'fallingPnt': 4028171, 'widthPnts': 48, 'widthMs': 2.4}]",29.0,22.15,10.55,4.25,2.4,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
78,78,dvdt,0,1,0.0,78,0,"[{'Spike': 78, 'Seconds': 203.554, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",4071079,203.55395000000001,-43.60961914062498,9.900151466836713,,4071120,203.556,41.00690569196426,84.61652483258925,2.0499999999969987,4071279,203.56395,2.070835658482142,4069768,-65.47254289899551,4069899,4070424,26.25,-64.84985351562497,-62.979561941964256,74.05131510584627,,4071096,-2.4719238281249987,102.6885363520407,4071228,12.47297014508928,-9.740712691326527,42982.0,2149.1,0.4653110604439068,43133.0,2156.65,65.55,"[{'halfHeight': 10, 'risingPnt': 4071088, 'fallingPnt': 4071674, 'widthPnts': 586, 'widthMs': 29.3}, {'halfHeight': 20, 'risingPnt': 4071091, 'fallingPnt': 4071525, 'widthPnts': 434, 'widthMs': 21.7}, {'halfHeight': 50, 'risingPnt': 4071097, 'fallingPnt': 4071299, 'widthPnts': 202, 'widthMs': 10.1}, {'halfHeight': 80, 'risingPnt': 4071103, 'fallingPnt': 4071183, 'widthPnts': 80, 'widthMs': 4.0}, {'halfHeight': 90, 'risingPnt': 4071106, 'fallingPnt': 4071152, 'widthPnts': 46, 'widthMs': 2.3}]",29.3,21.7,10.1,4.0,2.3,2.0499999999969987,yes,2019-05-03,14:57:45,,,,,unknown,,,,
