Include=yes;Acq Date=2021-07-20;Acq Time=17:26:31;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
93,93,dvdt,17,2,0.8000000491738319,17,0,"[{'Spike': 17, 'Seconds': 0.0969, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 17, 'Seconds': 0.0969, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -41.494<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",969,0.0969,-34.37935567583355,9.673697927046792,,977,0.09770000000000001,3.281947265991144,37.661302941824694,0.800000000000009,985.0,0.0985,-60.14316722324913,276.0,-69.67294856480186,345,622,27.7,-34.863277925763796,-23.77144773347036,-41.49355920674622,,976,-0.6478445248412212,101.67683878144129,980,-31.06253233637127,-145.18419156632547,47.0,4.7,212.7659574468085,0.0,0.0,69.3,"[{'halfHeight': 10, 'risingPnt': 972, 'fallingPnt': 980, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 972, 'fallingPnt': 980, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 50, 'risingPnt': 975, 'fallingPnt': 979, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 975, 'fallingPnt': 979, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 976, 'fallingPnt': 978, 'widthPnts': 2, 'widthMs': 0.2}]",0.8,0.8,0.4,0.4,0.2,0.800000000000009,yes,2021-07-20,17:26:31,,,,,unknown,,,,
94,94,dvdt,17,2,0.8000000491738319,18,0,"[{'Spike': 18, 'Seconds': 0.1018, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1018,0.1018,-34.39853815351212,9.782813839036567,,1026,0.1026,1.5555243355887296,35.95406248910085,0.7999999999999952,1077.0,0.1077,-60.707306453159845,276.0,-69.67294856480186,350,647,29.7,7.019042532784598,-45.80949674333843,24.327909517237924,,1025,-6.0956676023347,101.79741369656148,1029,-23.45319251503262,-136.18785568256754,49.0,4.9,204.0816326530612,0.0,0.0,74.2,"[{'halfHeight': 10, 'risingPnt': 1018, 'fallingPnt': 1030, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 20, 'risingPnt': 1018, 'fallingPnt': 1030, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 50, 'risingPnt': 1024, 'fallingPnt': 1029, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1025, 'fallingPnt': 1028, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1025, 'fallingPnt': 1028, 'widthPnts': 3, 'widthMs': 0.3}]",1.2,1.2,0.5,0.3,0.3,0.7999999999999952,yes,2021-07-20,17:26:31,,,,,unknown,,,,
95,95,dvdt,17,2,0.8000000491738319,19,0,"[{'Spike': 19, 'Seconds': 0.1062, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 19, 'Seconds': 0.1062, 'Sweep': 17, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:1.4 from peak sec 0.11'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1062,0.1062,-34.94262297494069,11.945949601153911,,1069,0.10690000000000001,5.434744313785009,40.3773672887257,0.7000000000000062,1077.0,0.1077,-60.707306453159845,276.0,-69.67294856480186,355,669,31.4,-61.34381495884483,-34.18229981490543,208.07028285258588,,1068,-0.7873535096645332,120.16127330879769,1072,-29.510495813829543,-154.4592904252664,44.0,4.4,227.27272727272725,0.0,0.0,78.6,"[{'halfHeight': 10, 'risingPnt': 1062, 'fallingPnt': 1073, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1065, 'fallingPnt': 1072, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 1065, 'fallingPnt': 1072, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 80, 'risingPnt': 1067, 'fallingPnt': 1071, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.7,0.7,0.4,,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
96,96,dvdt,17,2,0.8000000491738319,20,0,"[{'Spike': 20, 'Seconds': 0.1106, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1106,0.11059999999999999,-35.25564629690986,10.504774319395738,,1114,0.1114,4.476492386204857,39.73213868311471,0.800000000000009,1122.0,0.11220000000000001,-60.671557290213414,276.0,-69.67294856480186,359,691,33.2,-59.91123395647318,-43.34716415405271,15.467157365104159,,1113,-0.41765487236635757,111.2302106834187,1117,-30.603897050448808,-150.4185142284752,44.0,4.4,227.27272727272725,0.0,0.0,83.0,"[{'halfHeight': 10, 'risingPnt': 1106, 'fallingPnt': 1118, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 20, 'risingPnt': 1110, 'fallingPnt': 1117, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 1112, 'fallingPnt': 1116, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 1112, 'fallingPnt': 1116, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 1113, 'fallingPnt': 1115, 'widthPnts': 2, 'widthMs': 0.2}]",1.2,0.7,0.4,0.4,0.2,0.800000000000009,yes,2021-07-20,17:26:31,,,,,unknown,,,,
97,97,dvdt,17,2,0.8000000491738319,21,0,"[{'Spike': 21, 'Seconds': 0.1151, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1151,0.1151,-35.37858854021343,10.511998888911016,,1159,0.1159,4.410225609370642,39.78881414958407,0.800000000000009,1166.0,0.1166,-60.473628997802706,276.0,-69.67294856480186,364,714,35.0,-49.47945349557057,-59.93303189958843,90.55673739830564,,1157,-9.60344495773315,113.86817667435619,1162,-33.76813271386281,-148.70429725841586,45.0,4.5,222.22222222222223,0.0,0.0,87.5,"[{'halfHeight': 10, 'risingPnt': 1153, 'fallingPnt': 1162, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 1153, 'fallingPnt': 1162, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 50, 'risingPnt': 1157, 'fallingPnt': 1161, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 1158, 'fallingPnt': 1160, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 1158, 'fallingPnt': 1160, 'widthPnts': 2, 'widthMs': 0.2}]",0.9,0.9,0.4,0.2,0.2,0.800000000000009,yes,2021-07-20,17:26:31,,,,,unknown,,,,
98,98,dvdt,17,2,0.8000000491738319,22,0,"[{'Spike': 22, 'Seconds': 0.1199, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 22, 'Seconds': 0.1199, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -30.445<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1199,0.1199,-35.198098863874144,9.040179692482473,,1208,0.12079999999999999,2.2923059259142207,37.490404789788364,0.8999999999999841,1262.0,0.1262,-59.933903830392,276.0,-69.67294856480186,368,738,37.0,-46.57243619646343,-41.257146017892,-30.44477702088737,,1207,-1.9321985415049936,96.00555259062313,1211,-28.95507591111318,-137.20402963502056,48.0,4.8,208.33333333333334,0.0,0.0,92.3,"[{'halfHeight': 10, 'risingPnt': 1199, 'fallingPnt': 1212, 'widthPnts': 13, 'widthMs': 1.3}, {'halfHeight': 20, 'risingPnt': 1204, 'fallingPnt': 1211, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 1204, 'fallingPnt': 1211, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 80, 'risingPnt': 1206, 'fallingPnt': 1210, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 1207, 'fallingPnt': 1209, 'widthPnts': 2, 'widthMs': 0.2}]",1.3,0.7,0.7,0.4,0.2,0.8999999999999841,yes,2021-07-20,17:26:31,,,,,unknown,,,,
99,99,dvdt,17,2,0.8000000491738319,23,0,"[{'Spike': 23, 'Seconds': 0.1247, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1247,0.1247,-34.09336237226212,10.937748469138619,,1254,0.1254,3.4842350551060277,37.57759742736815,0.7000000000000062,1262.0,0.1262,-59.933903830392,276.0,-69.67294856480186,373,762,38.9,-43.36809049333843,-55.995392390659845,14.04432889754282,,1253,-4.105921701022553,111.06703335898257,1257,-25.304301605905792,-144.96496006712613,48.0,4.8,208.33333333333334,0.0,0.0,97.1,"[{'halfHeight': 10, 'risingPnt': 1247, 'fallingPnt': 1258, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1247, 'fallingPnt': 1258, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 1251, 'fallingPnt': 1257, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 1253, 'fallingPnt': 1256, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1253, 'fallingPnt': 1256, 'widthPnts': 3, 'widthMs': 0.3}]",1.1,1.1,0.6,0.3,0.3,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
100,100,dvdt,17,3,-0.4000000059604645,24,0,"[{'Spike': 24, 'Seconds': 0.1294, 'Sweep': 17, 'Epoch': 3, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 24, 'Seconds': 0.1294, 'Sweep': 17, 'Epoch': 3, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -28.397<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1294,0.12940000000000002,-35.002786363874144,9.732492750518185,,1303,0.1303,1.4081681081226916,36.41095447199684,0.8999999999999841,1311.0,0.1311,-58.76900427682056,276.0,-69.67294856480186,378,785,40.7,-38.97355924333843,-37.826970236642,-28.397361802456874,,1301,-7.468958571978973,100.65169702646678,1306,-33.93990308216638,-133.56832609663192,47.0,4.7,212.7659574468085,0.0,0.0,101.8,"[{'halfHeight': 10, 'risingPnt': 1295, 'fallingPnt': 1306, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 1295, 'fallingPnt': 1306, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 1300, 'fallingPnt': 1305, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1302, 'fallingPnt': 1304, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 1302, 'fallingPnt': 1304, 'widthPnts': 2, 'widthMs': 0.2}]",1.1,1.1,0.5,0.2,0.2,0.8999999999999841,yes,2021-07-20,17:26:31,,,,,unknown,,,,
101,101,dvdt,17,3,-0.4000000059604645,25,0,"[{'Spike': 25, 'Seconds': 0.1341, 'Sweep': 17, 'Epoch': 3, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1341,0.1341,-36.813786642892,8.123654735331634,,1353,0.1353,0.5650111845561461,37.378797827448146,1.2000000000000066,1361.0,0.1361,-58.316472189767,276.0,-69.67294856480186,382,808,42.6,-32.14895817892891,-51.307892390659845,8.134845674428991,,1352,-3.1511577265603172,84.6574985037044,1356,-28.2854330744062,-129.47623208882848,47.0,4.7,212.7659574468085,0.0,0.0,106.5,"[{'halfHeight': 10, 'risingPnt': 1341, 'fallingPnt': 1357, 'widthPnts': 16, 'widthMs': 1.6}, {'halfHeight': 20, 'risingPnt': 1341, 'fallingPnt': 1357, 'widthPnts': 16, 'widthMs': 1.6}, {'halfHeight': 50, 'risingPnt': 1349, 'fallingPnt': 1356, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 80, 'risingPnt': 1351, 'fallingPnt': 1355, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 1352, 'fallingPnt': 1354, 'widthPnts': 2, 'widthMs': 0.2}]",1.6,1.6,0.7,0.4,0.2,1.2000000000000066,yes,2021-07-20,17:26:31,,,,,unknown,,,,
102,102,dvdt,17,3,-0.4000000059604645,26,0,"[{'Spike': 26, 'Seconds': 0.1392, 'Sweep': 17, 'Epoch': 3, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1392,0.1392,-35.923545292445574,8.11991774889887,,1403,0.1403,0.6827217612947756,36.60626705374035,1.1000000000000176,1411.0,0.1411,-57.899689265659845,276.0,-69.67294856480186,388,834,44.6,-19.44667068208966,-33.755053220476405,43.53838442139217,,1402,-3.2374788556780105,85.50626063833427,1406,-27.592248065131034,-127.94537014863917,51.0,5.1,196.07843137254903,0.0,0.0,111.6,"[{'halfHeight': 10, 'risingPnt': 1392, 'fallingPnt': 1407, 'widthPnts': 15, 'widthMs': 1.5}, {'halfHeight': 20, 'risingPnt': 1392, 'fallingPnt': 1407, 'widthPnts': 15, 'widthMs': 1.5}, {'halfHeight': 50, 'risingPnt': 1399, 'fallingPnt': 1406, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 80, 'risingPnt': 1401, 'fallingPnt': 1405, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 1402, 'fallingPnt': 1404, 'widthPnts': 2, 'widthMs': 0.2}]",1.5,1.5,0.7,0.4,0.2,1.1000000000000176,yes,2021-07-20,17:26:31,,,,,unknown,,,,
103,103,dvdt,17,3,-0.4000000059604645,27,0,"[{'Spike': 27, 'Seconds': 0.1445, 'Sweep': 17, 'Epoch': 3, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1445,0.1445,-34.330527714320574,8.232273522201844,,1455,0.1455,-1.478794462340216,32.851733251980356,1.0000000000000009,1510.0,0.151,-59.45957347324914,276.0,-69.67294856480186,393,860,46.7,-64.3720297677176,-47.08338764735629,44.61773176055396,,1453,-8.836145779064719,82.55440114079684,1458,-32.071355410984566,-120.75791997422967,53.0,5.3,188.67924528301887,0.0,0.0,116.9,"[{'halfHeight': 10, 'risingPnt': 1448, 'fallingPnt': 1458, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 1448, 'fallingPnt': 1458, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 1452, 'fallingPnt': 1457, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1454, 'fallingPnt': 1456, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 1454, 'fallingPnt': 1456, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,1.0000000000000009,yes,2021-07-20,17:26:31,,,,,unknown,,,,
104,104,dvdt,17,3,-0.4000000059604645,28,0,"[{'Spike': 28, 'Seconds': 0.1493, 'Sweep': 17, 'Epoch': 3, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1493,0.14930000000000002,-35.886052267892005,9.435787154217124,,1502,0.1502,3.864396997860501,39.75044926575251,0.8999999999999841,1510.0,0.151,-59.45957347324914,276.0,-69.67294856480186,398,884,48.6,-54.09458323887414,-9.020123250143865,24.173060439795783,,1501,-0.3243582938398615,102.93914545336541,1505,-29.628206491470323,-143.5940366864203,48.0,4.8,208.33333333333334,0.0,0.0,121.7,"[{'halfHeight': 10, 'risingPnt': 1493, 'fallingPnt': 1506, 'widthPnts': 13, 'widthMs': 1.3}, {'halfHeight': 20, 'risingPnt': 1498, 'fallingPnt': 1505, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 1498, 'fallingPnt': 1505, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 80, 'risingPnt': 1500, 'fallingPnt': 1504, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 1501, 'fallingPnt': 1503, 'widthPnts': 2, 'widthMs': 0.2}]",1.3,0.7,0.7,0.4,0.2,0.8999999999999841,yes,2021-07-20,17:26:31,,,,,unknown,,,,
105,105,dvdt,17,4,-0.4000000059604645,29,0,"[{'Spike': 29, 'Seconds': 0.1543, 'Sweep': 17, 'Epoch': 4, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 29, 'Seconds': 0.1543, 'Sweep': 17, 'Epoch': 4, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -1.58<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",1543,0.15430000000000002,-34.63395963396343,9.771605075135497,,1551,0.1551,2.1527969155992794,36.78675654956271,0.7999999999999674,,,,276.0,-69.67294856480186,403,910,50.7,-48.01112202235628,-45.05266080583843,-1.5802940015530393,,1550,-5.405970331600731,102.36541413871603,1554,-22.840225155012938,-135.03865074040928,50.0,5.0,200.0,0.0,0.0,126.7,"[{'halfHeight': 10, 'risingPnt': 1543, 'fallingPnt': 1555, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 20, 'risingPnt': 1543, 'fallingPnt': 1555, 'widthPnts': 12, 'widthMs': 1.2}, {'halfHeight': 50, 'risingPnt': 1549, 'fallingPnt': 1554, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 1550, 'fallingPnt': 1553, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 1550, 'fallingPnt': 1553, 'widthPnts': 3, 'widthMs': 0.3}]",1.2,1.2,0.5,0.3,0.3,0.7999999999999674,yes,2021-07-20,17:26:31,,,,,unknown,,,,
