s,mV
0.09010000000000001,-85.3827273726134
0.0902,-85.38273488758095
0.0903,-85.38274240140407
0.09040000000000001,-85.38274991408277
0.0905,-85.38275742561703
0.09060000000000001,-85.38276493600686
0.0907,-85.38277244525227
0.0908,-85.38277995335325
0.09090000000000001,-85.3827874603098
0.091,-85.38279496612192
0.09110000000000001,-85.38280247078961
0.0912,-85.38280997431288
0.0913,-85.38281747669171
0.09140000000000001,-85.38282497792612
0.0915,-85.3828324780161
0.09160000000000001,-85.38283997696163
0.0917,-85.38284747476276
0.0918,-85.38285497141945
0.09190000000000001,-85.38286246693171
0.092,-85.38286996129955
0.09210000000000002,-85.38287745452295
0.0922,-85.38288494660193
0.09230000000000001,-85.38289243753648
0.09240000000000001,-85.3828999273266
0.0925,-85.38290741597228
0.0926,-85.38291490347355
0.0927,-85.38292238983038
0.09280000000000001,-85.38292987504279
0.09290000000000001,-85.38293735911077
0.093,-85.38294484203432
0.0931,-85.38295232381343
0.0932,-85.38295980444812
0.09330000000000001,-85.38296728393838
0.09340000000000001,-85.38297476228422
0.0935,-85.38298223948563
0.0936,-85.38298971554259
0.0937,-85.38299719045514
0.09380000000000001,-85.38300466422326
0.09390000000000001,-85.38301213684696
0.094,-85.38301960832622
0.0941,-85.38302707866104
0.0942,-85.38303454785145
0.09430000000000001,-85.38304201589743
0.09440000000000001,-85.38304948279898
0.0945,-85.38305694855609
0.0946,-85.38306441316878
0.0947,-85.38307187663705
0.09480000000000001,-85.38307933896088
0.09490000000000001,-85.38308680014028
0.095,-85.38309426017526
0.0951,-85.3831017190658
0.0952,-85.38310917681193
0.09530000000000001,-85.38311663341361
0.09540000000000001,-85.38312408887087
0.0955,-85.38313154318371
0.0956,-85.3831389963521
0.09570000000000001,-85.38314644837608
0.09580000000000001,-85.38315389925563
0.0959,-85.38316134899074
0.096,-85.38316879758143
0.0961,-85.3831762450277
0.09620000000000001,-85.38318369132952
0.09630000000000001,-85.38319113648693
0.0964,-85.38319858049991
0.0965,-85.38320602336844
0.0966,-85.38321346509257
0.09670000000000001,-85.38322090567226
0.09680000000000001,-85.38322834510751
0.0969,-85.38323578339835
0.097,-85.38324322054474
0.0971,-85.38325065654672
0.09720000000000001,-85.38325809140427
0.09730000000000001,-85.38326552511738
0.0974,-85.38327295768607
0.0975,-85.38328038911033
0.0976,-85.38328781939016
0.09770000000000001,-85.38329524852557
0.09780000000000001,-85.38330267651654
0.0979,-85.38331010336309
0.098,-85.3833175290652
0.0981,-85.38332495362289
0.09820000000000001,-85.38333237703614
0.09830000000000001,-85.38333979930498
0.0984,-85.38334722042939
0.0985,-85.38335464040935
0.09860000000000001,-85.3833620592449
0.0987,-85.38336947693601
0.09880000000000001,-85.3833768934827
0.0989,-85.38338430888496
0.099,-85.3833917231428
0.09910000000000001,-85.38339913625619
0.0992,-85.38340654822517
0.09930000000000001,-85.3834139590497
0.0994,-85.38342136872983
0.0995,-85.38342877726551
0.09960000000000001,-85.38343618465677
0.0997,-85.3834435909036
0.09980000000000001,-85.383450996006
0.0999,-85.38345839996397
0.1,-85.38346580277752
0.10010000000000001,-85.38347320444663
0.1002,-85.38348060497133
0.10030000000000001,-85.38348800435158
0.1004,-85.3834954025874
0.1005,-85.38350279967881
0.10060000000000001,-85.38351019562577
0.1007,-85.38351759042833
0.10080000000000001,-85.38352498408643
0.1009,-85.38353237660013
0.101,-85.38353976796938
0.10110000000000001,-85.3835471581942
0.1012,-85.38355454727461
0.10130000000000002,-85.38356193521058
0.1014,-85.38356932200213
0.1015,-85.38357670764924
0.10160000000000001,-85.38358409215192
0.1017,-85.38359147551019
0.10180000000000002,-85.38359885772401
0.1019,-85.3836062387934
0.102,-85.38361361871839
0.10210000000000001,-85.38362099749892
0.1022,-85.38362837513503
0.10230000000000002,-85.38363575162673
0.1024,-85.38364312697398
0.1025,-85.3836505011768
0.10260000000000001,-85.38365787423521
0.1027,-85.38366524614918
0.10280000000000002,-85.38367261691872
0.1029,-85.38367998654384
0.103,-85.38368735502452
0.10310000000000001,-85.38369472236077
0.1032,-85.38370208855261
0.10330000000000002,-85.3837094536
0.1034,-85.38371681750297
0.1035,-85.38372418026151
0.10360000000000001,-85.38373154187563
0.1037,-85.38373890234531
0.10380000000000002,-85.38374626167057
0.1039,-85.3837536198514
0.104,-85.3837609768878
0.10410000000000001,-85.38376833277977
0.1042,-85.3837756875273
0.10430000000000002,-85.38378304113041
0.1044,-85.38379039358911
0.1045,-85.38379774490336
0.10460000000000001,-85.38380509507319
0.1047,-85.38381244409858
0.10480000000000002,-85.38381979197956
0.10490000000000001,-85.3838271387161
0.105,-85.38383448430821
0.10510000000000001,-85.38384182875589
0.1052,-85.38384917205914
0.1053,-85.38385651421798
0.10540000000000001,-85.38386385523238
0.1055,-85.38387119510234
0.10560000000000001,-85.38387853382788
0.1057,-85.38388587140899
0.1058,-85.38389320784567
0.10590000000000001,-85.38390054313794
0.106,-85.38390787728576
0.10610000000000001,-85.38391521028916
0.1062,-85.38392254214813
0.1063,-85.38392987286267
0.10640000000000001,-85.38393720243278
0.1065,-85.38394453085846
0.10660000000000001,-85.38395185813971
0.1067,-85.38395918427655
0.1068,-85.38396650926894
0.10690000000000001,-85.38397383311691
0.107,-85.38398115582045
0.10710000000000001,-85.38398847737956
0.1072,-85.38399579779424
0.1073,-85.3840031170645
0.10740000000000001,-85.38401043519032
0.1075,-85.38401775217172
0.10760000000000002,-85.38402506800868
0.1077,-85.38403238270122
0.1078,-85.38403969624933
0.10790000000000001,-85.38404700865301
0.108,-85.38405431991228
0.1081,-85.3840616300271
0.1082,-85.3840689389975
0.10830000000000001,-85.38407624682347
0.10840000000000001,-85.38408355350501
0.1085,-85.38409085904212
0.1086,-85.3840981634348
0.1087,-85.38410546668305
0.10880000000000001,-85.38411276878688
0.10890000000000001,-85.38412006974627
0.109,-85.38412736956124
0.1091,-85.38413466823178
0.1092,-85.38414196575789
0.10930000000000001,-85.38414926213957
0.10940000000000001,-85.38415655737683
0.1095,-85.38416385146965
0.1096,-85.38417114441803
0.1097,-85.384178436222
0.10980000000000001,-85.38418572688154
0.10990000000000001,-85.38419301639665
0.11,-85.38420030476733
0.1101,-85.38420759199359
0.1102,-85.38421487807541
0.11030000000000001,-85.38422216301281
0.11040000000000001,-85.38422944680578
0.1105,-85.38423672945432
0.1106,-85.38424401095843
0.1107,-85.38425129131811
0.11080000000000001,-85.38425857053336
0.11090000000000001,-85.38426584860417
0.111,-85.38427312553057
0.1111,-85.38428040131254
0.11120000000000001,-85.38428767595008
0.11130000000000001,-85.38429494944319
0.1114,-85.38430222179187
0.1115,-85.38430949299612
0.1116,-85.38431676305595
0.11170000000000001,-85.38432403197133
0.11180000000000001,-85.3843312997423
0.1119,-85.38433856636884
0.112,-85.38434583185095
0.1121,-85.38435309618863
0.11220000000000001,-85.38436035938189
0.11230000000000001,-85.3843676214307
0.1124,-85.3843748823351
0.1125,-85.38438214209506
0.1126,-85.3843894007106
0.11270000000000001,-85.38439665818171
0.11280000000000001,-85.38440391450838
0.1129,-85.38441116969064
0.113,-85.38441842372846
0.1131,-85.38442567662186
0.11320000000000001,-85.38443292837081
0.11330000000000001,-85.38444017897535
0.1134,-85.38444742843546
0.1135,-85.38445467675115
0.1136,-85.38446192392239
0.11370000000000001,-85.38446916994921
0.11380000000000001,-85.38447641483161
0.1139,-85.38448365856958
0.114,-85.3844909011631
0.11410000000000001,-85.38449814261222
0.1142,-85.3845053829169
0.11430000000000001,-85.38451262207715
0.1144,-85.38451986009296
0.1145,-85.38452709696436
0.11460000000000001,-85.38453433269133
0.1147,-85.38454156727386
0.11480000000000001,-85.38454880071197
0.1149,-85.38455603300565
0.115,-85.38456326415489
0.11510000000000001,-85.38457049415972
0.1152,-85.38457772302012
0.11530000000000001,-85.38458495073607
0.1154,-85.38459217730761
0.1155,-85.38459940273472
0.11560000000000001,-85.38460662701739
0.1157,-85.38461385015565
0.11580000000000001,-85.38462107214947
0.1159,-85.38462829299885
0.116,-85.38463551270382
0.11610000000000001,-85.38464273126435
0.1162,-85.38464994868046
0.11630000000000001,-85.38465716495215
0.1164,-85.38466438007939
0.1165,-85.38467159406221
0.11660000000000001,-85.3846788069006
0.1167,-85.38468601859456
0.11680000000000001,-85.3846932291441
0.1169,-85.3847004385492
0.117,-85.38470764680989
0.11710000000000001,-85.38471485392613
0.1172,-85.38472205989795
0.11730000000000002,-85.38472926472534
0.1174,-85.3847364684083
0.1175,-85.38474369947848
0.11760000000000001,-85.38475093229418
0.1177,-85.38475816407791
0.11780000000000002,-85.38476539482963
0.1179,-85.38477262454937
0.118,-85.3847798532371
0.11810000000000001,-85.38478708089286
0.1182,-85.38479430751661
0.11830000000000002,-85.38480153310839
0.1184,-85.38480875766817
0.1185,-85.38481598119594
0.11860000000000001,-85.38482320369174
0.1187,-85.38483042515554
0.11880000000000002,-85.38483764558735
0.1189,-85.38484486498716
0.119,-85.38485208335499
0.11910000000000001,-85.38485930069082
0.1192,-85.38486651699466
0.11930000000000002,-85.38487373226651
0.1194,-85.38488094650637
0.1195,-85.38488815971424
0.11960000000000001,-85.38489537189011
0.1197,-85.38490258303399
0.11980000000000002,-85.38490979314588
0.1199,-85.38491700222578
0.12,-85.38492421027368
0.12010000000000001,-85.3849314172896
0.1202,-85.38493862327351
0.12030000000000002,-85.38494582822545
0.12040000000000001,-85.38495303214539
0.1205,-85.38496023503333
0.12060000000000001,-85.38496743688928
0.1207,-85.38497463771326
0.1208,-85.38498183750522
0.12090000000000001,-85.3849890362652
0.121,-85.38499623399319
0.12110000000000001,-85.38500343068918
0.1212,-85.38501062635319
0.1213,-85.3850178209852
0.12140000000000001,-85.38502501458522
0.1215,-85.38503220715324
0.12160000000000001,-85.38503939868929
0.1217,-85.38504658919334
0.1218,-85.38505377866538
0.12190000000000001,-85.38506096710545
0.122,-85.38506815451352
0.12210000000000001,-85.3850753408896
0.1222,-85.38508252623367
0.1223,-85.38508971054577
0.12240000000000001,-85.38509689382587
0.1225,-85.38510407607399
0.12260000000000001,-85.3851112572901
0.1227,-85.38511843747423
0.1228,-85.38512561662637
0.12290000000000001,-85.38513279474651
0.123,-85.38513997183466
0.12310000000000001,-85.38514714789082
0.1232,-85.38515432291499
0.1233,-85.38516149690716
0.12340000000000001,-85.38516866986734
0.1235,-85.38517584179553
0.12360000000000002,-85.38518301269173
0.1237,-85.38519018255595
0.12380000000000001,-85.38519735138816
0.12390000000000001,-85.38520451918838
0.124,-85.3852116859566
0.1241,-85.38521885169285
0.1242,-85.3852260163971
0.12430000000000001,-85.38523318006936
0.12440000000000001,-85.38524034270962
0.1245,-85.3852475043179
0.1246,-85.38525466489418
0.1247,-85.38526182443847
0.12480000000000001,-85.38526898295076
0.12490000000000001,-85.38527614043107
0.125,-85.38528329687938
0.12510000000000002,-85.3852904522957
0.1252,-85.38529760668004
0.12530000000000002,-85.38530476003237
0.1254,-85.38531191235272
0.1255,-85.38531906364108
0.12560000000000002,-85.38532621389744
0.1257,-85.38533336312182
0.12580000000000002,-85.38534051131418
0.1259,-85.38534765847457
0.126,-85.38535480460297
0.12610000000000002,-85.38536194969937
0.1262,-85.38536909376379
0.12630000000000002,-85.3853762367962
0.1264,-85.38538337879663
0.1265,-85.38539051976507
0.12660000000000002,-85.38539765970151
0.1267,-85.38540479860596
0.12680000000000002,-85.38541193647843
0.1269,-85.3854190733189
0.127,-85.38542620912737
0.12710000000000002,-85.38543334390386
0.1272,-85.38544047764836
0.12730000000000002,-85.38544761036086
0.1274,-85.38545474204136
0.1275,-85.38546187268989
0.12760000000000002,-85.38546900230641
0.1277,-85.38547613089094
0.12780000000000002,-85.38548325844349
0.1279,-85.38549038496403
0.128,-85.3854975104526
0.1281,-85.38550463490915
0.1282,-85.38551175833373
0.12830000000000003,-85.38551888072632
0.12840000000000001,-85.3855260020869
0.1285,-85.38553312241551
0.1286,-85.38554024171212
0.1287,-85.38554735997673
0.1288,-85.38555447720935
0.12890000000000001,-85.38556159340999
0.129,-85.38556870857863
0.1291,-85.38557582271528
0.1292,-85.38558293581994
0.1293,-85.38559004789259
0.12940000000000002,-85.38559715893327
0.1295,-85.38560426894195
0.1296,-85.38561137791864
0.1297,-85.38561848586333
0.1298,-85.38562559277604
0.12990000000000002,-85.38563269865676
0.13,-85.38563980350548
0.1301,-85.38564690732221
0.1302,-85.38565401010695
0.1303,-85.38566111185969
0.13040000000000002,-85.38566821258044
0.1305,-85.38567531226921
0.1306,-85.38568241092598
0.1307,-85.38568950855075
0.1308,-85.38569660514355
0.13090000000000002,-85.38570370070434
0.131,-85.38571079523315
0.1311,-85.38571788872996
0.1312,-85.38572498119477
0.1313,-85.3857320726276
0.13140000000000002,-85.38573916302845
0.1315,-85.38574625239728
0.1316,-85.38575334073414
0.1317,-85.38576042803899
0.1318,-85.38576751431187
0.13190000000000002,-85.38577459955275
0.132,-85.38578168376162
0.1321,-85.38578876693852
0.1322,-85.38579584908342
0.1323,-85.38580293019633
0.13240000000000002,-85.38581001027725
0.1325,-85.38581708932617
0.1326,-85.3858241673431
0.1327,-85.38583124432805
0.1328,-85.385838320281
0.13290000000000002,-85.38584539520195
0.133,-85.38585246909092
0.1331,-85.3858595419479
0.1332,-85.38586661377288
0.1333,-85.38587368456588
0.13340000000000002,-85.38588075432688
0.1335,-85.38588782305588
0.1336,-85.3858948907529
0.1337,-85.38590195741791
0.1338,-85.38590902305096
0.13390000000000002,-85.38591608765199
0.134,-85.38592315122104
0.1341,-85.3859302137581
0.1342,-85.38593727526316
0.1343,-85.38594433573623
0.13440000000000002,-85.38595139517732
0.1345,-85.3859584535864
0.1346,-85.3859655109635
0.13470000000000001,-85.3859725673086
0.1348,-85.38597962262172
0.1349,-85.38598667690283
0.135,-85.38599373015197
0.1351,-85.38600078236911
0.13520000000000001,-85.38600783355425
0.1353,-85.3860148837074
0.1354,-85.38602193282857
0.1355,-85.38602898091774
0.1356,-85.38603602797491
0.13570000000000002,-85.3860430740001
0.1358,-85.3860501189933
0.1359,-85.3860571629545
0.136,-85.38606420588371
0.1361,-85.38607124778093
0.13620000000000002,-85.38607828864616
0.1363,-85.3860853284794
0.1364,-85.38609236728064
0.1365,-85.38609940504989
0.1366,-85.38610644178715
0.13670000000000002,-85.38611347749242
0.1368,-85.38612051216569
0.1369,-85.38612754580699
0.137,-85.38613457841628
0.1371,-85.38614160999357
0.13720000000000002,-85.38614864053888
0.1373,-85.3861556700522
0.1374,-85.38616269853352
0.1375,-85.38616972598285
0.1376,-85.3861767524002
0.13770000000000002,-85.38618377778555
0.1378,-85.38619080213891
0.1379,-85.38619782546027
0.138,-85.38620484774965
0.1381,-85.38621186900703
0.13820000000000002,-85.38621888923242
0.1383,-85.38622590842581
0.1384,-85.38623292658723
0.1385,-85.38623994371665
0.1386,-85.38624695981406
0.13870000000000002,-85.3862539748795
0.1388,-85.38626098891294
0.1389,-85.38626800191439
0.139,-85.38627501388385
0.1391,-85.3862820248213
0.13920000000000002,-85.38628903472677
0.1393,-85.38629604360025
0.1394,-85.38630305144174
0.1395,-85.38631005825124
0.1396,-85.38631706402874
0.13970000000000002,-85.38632406877426
0.1398,-85.38633107248778
0.1399,-85.3863380751693
0.14,-85.38634507681886
0.1401,-85.3863520774364
0.14020000000000002,-85.38635907702195
0.1403,-85.38636607557551
0.1404,-85.38637307309708
0.1405,-85.38638006958666
0.1406,-85.38638706504425
0.14070000000000002,-85.38639405946984
0.1408,-85.38640105286345
0.1409,-85.38640804522505
0.141,-85.38641503655467
0.1411,-85.3864220268523
0.14120000000000002,-85.38642901611793
0.1413,-85.38643600435158
0.1414,-85.38644299155322
0.1415,-85.38644997772289
0.1416,-85.38645696286056
0.14170000000000002,-85.38646394696623
0.1418,-85.38647093003992
0.1419,-85.38647791208162
0.142,-85.3864848930913
0.1421,-85.38649187306902
0.14220000000000002,-85.38649885201474
0.1423,-85.38650582992847
0.1424,-85.3865128068102
0.1425,-85.38651978265993
0.1426,-85.38652675747768
0.14270000000000002,-85.38653373126344
0.1428,-85.38654070401721
0.1429,-85.38654767573898
0.143,-85.38655464642876
0.1431,-85.38656161608655
0.14320000000000002,-85.38656858471235
0.1433,-85.38657555230616
0.1434,-85.38658251886798
0.1435,-85.3865894843978
0.1436,-85.38659644889563
0.14370000000000002,-85.38660341236147
0.1438,-85.38661037479531
0.1439,-85.38661733619718
0.144,-85.38662429656704
0.1441,-85.3866312559049
0.14420000000000002,-85.38663821421079
0.1443,-85.38664517148467
0.1444,-85.38665212772658
0.1445,-85.38665908293648
0.1446,-85.3866660371144
0.14470000000000002,-85.38667299026031
0.1448,-85.38667994237424
0.1449,-85.38668689345617
0.145,-85.38669384350612
0.1451,-85.38670079252408
0.14520000000000002,-85.38670774051003
0.1453,-85.386714687464
0.1454,-85.38672163338599
0.1455,-85.38672857827598
0.1456,-85.38673552213396
0.14570000000000002,-85.38674246495997
0.1458,-85.38674940675398
0.1459,-85.386756347516
0.146,-85.38676328724603
0.1461,-85.38677022594406
0.14620000000000002,-85.3867771636101
0.1463,-85.38678410024416
0.1464,-85.38679103584622
0.1465,-85.38679797041628
0.1466,-85.38680490395436
0.14670000000000002,-85.38681183646044
