# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				21377.960000000003 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
-1.685800e+02	-4.108328e+01	-4.109040e+01
-1.685600e+02	-4.110262e+01	-4.110703e+01
-1.685400e+02	-4.111785e+01	-4.112365e+01
-1.685200e+02	-4.113972e+01	-4.114012e+01
-1.685000e+02	-4.116365e+01	-4.115592e+01
-1.684800e+02	-4.117840e+01	-4.117201e+01
-1.684600e+02	-4.119263e+01	-4.118863e+01
-1.684400e+02	-4.120940e+01	-4.120561e+01
-1.684200e+02	-4.122925e+01	-4.122240e+01
-1.684000e+02	-4.124450e+01	-4.123969e+01
-1.683800e+02	-4.125213e+01	-4.125721e+01
-1.683600e+02	-4.126587e+01	-4.127436e+01
-1.683400e+02	-4.128318e+01	-4.129117e+01
-1.683200e+02	-4.129842e+01	-4.130769e+01
-1.683000e+02	-4.131775e+01	-4.132390e+01
-1.682800e+02	-4.133912e+01	-4.133944e+01
-1.682600e+02	-4.136453e+01	-4.135538e+01
-1.682400e+02	-4.138135e+01	-4.137223e+01
-1.682200e+02	-4.139355e+01	-4.138875e+01
-1.682000e+02	-4.140828e+01	-4.140498e+01
-1.681800e+02	-4.142813e+01	-4.142113e+01
-1.681600e+02	-4.143473e+01	-4.143747e+01
-1.681400e+02	-4.145000e+01	-4.145341e+01
-1.681200e+02	-4.146578e+01	-4.146869e+01
-1.681000e+02	-4.148153e+01	-4.148417e+01
-1.680800e+02	-4.149477e+01	-4.149924e+01
-1.680600e+02	-4.151358e+01	-4.151393e+01
-1.680400e+02	-4.153645e+01	-4.152858e+01
-1.680200e+02	-4.154968e+01	-4.154405e+01
-1.680000e+02	-4.155628e+01	-4.156037e+01
-1.679800e+02	-4.157462e+01	-4.157720e+01
-1.679600e+02	-4.159190e+01	-4.159449e+01
-1.679400e+02	-4.160817e+01	-4.161195e+01
-1.679200e+02	-4.162445e+01	-4.162978e+01
-1.679000e+02	-4.164783e+01	-4.164745e+01
-1.678800e+02	-4.166870e+01	-4.166556e+01
-1.678600e+02	-4.167837e+01	-4.168405e+01
-1.678400e+02	-4.170125e+01	-4.170265e+01
-1.678200e+02	-4.172363e+01	-4.172101e+01
-1.678000e+02	-4.174702e+01	-4.173948e+01
-1.677800e+02	-4.176027e+01	-4.175887e+01
-1.677600e+02	-4.177907e+01	-4.177833e+01
-1.677400e+02	-4.179738e+01	-4.179721e+01
-1.677200e+02	-4.181113e+01	-4.181612e+01
-1.677000e+02	-4.183045e+01	-4.183459e+01
-1.676800e+02	-4.185383e+01	-4.185231e+01
-1.676600e+02	-4.187267e+01	-4.186934e+01
-1.676400e+02	-4.188742e+01	-4.188621e+01
-1.676200e+02	-4.190163e+01	-4.190236e+01
-1.676000e+02	-4.191893e+01	-4.191765e+01
-1.675800e+02	-4.193878e+01	-4.193309e+01
-1.675600e+02	-4.195860e+01	-4.194862e+01
-1.675400e+02	-4.196930e+01	-4.196462e+01
-1.675200e+02	-4.198252e+01	-4.198087e+01
-1.675000e+02	-4.199523e+01	-4.199760e+01
-1.674800e+02	-4.200492e+01	-4.201409e+01
-1.674600e+02	-4.201967e+01	-4.203014e+01
-1.674400e+02	-4.203797e+01	-4.204620e+01
-1.674200e+02	-4.205527e+01	-4.206239e+01
-1.674000e+02	-4.207207e+01	-4.207873e+01
-1.673800e+02	-4.209952e+01	-4.209514e+01
-1.673600e+02	-4.211985e+01	-4.211170e+01
-1.673400e+02	-4.213665e+01	-4.212857e+01
-1.673200e+02	-4.215647e+01	-4.214596e+01
-1.673000e+02	-4.217377e+01	-4.216377e+01
-1.672800e+02	-4.218342e+01	-4.218168e+01
-1.672600e+02	-4.219158e+01	-4.219962e+01
-1.672400e+02	-4.221038e+01	-4.221729e+01
-1.672200e+02	-4.222873e+01	-4.223492e+01
-1.672000e+02	-4.224548e+01	-4.225221e+01
-1.671800e+02	-4.226735e+01	-4.226944e+01
-1.671600e+02	-4.228770e+01	-4.228659e+01
-1.671400e+02	-4.230702e+01	-4.230387e+01
-1.671200e+02	-4.232383e+01	-4.232173e+01
-1.671000e+02	-4.234060e+01	-4.233965e+01
-1.670800e+02	-4.235737e+01	-4.235747e+01
-1.670600e+02	-4.237722e+01	-4.237561e+01
-1.670400e+02	-4.239348e+01	-4.239375e+01
-1.670200e+02	-4.241130e+01	-4.241148e+01
-1.670000e+02	-4.243268e+01	-4.242862e+01
-1.669800e+02	-4.244485e+01	-4.244552e+01
-1.669600e+02	-4.246368e+01	-4.246221e+01
-1.669400e+02	-4.248147e+01	-4.247885e+01
-1.669200e+02	-4.249827e+01	-4.249569e+01
-1.669000e+02	-4.250947e+01	-4.251257e+01
-1.668800e+02	-4.252370e+01	-4.252917e+01
-1.668600e+02	-4.254200e+01	-4.254580e+01
-1.668400e+02	-4.256083e+01	-4.256184e+01
-1.668200e+02	-4.257610e+01	-4.257748e+01
-1.668000e+02	-4.259493e+01	-4.259322e+01
-1.667800e+02	-4.261222e+01	-4.260915e+01
-1.667600e+02	-4.262695e+01	-4.262482e+01
-1.667400e+02	-4.264477e+01	-4.264085e+01
-1.667200e+02	-4.266205e+01	-4.265676e+01
-1.667000e+02	-4.267427e+01	-4.267281e+01
-1.666800e+02	-4.268645e+01	-4.268867e+01
-1.666600e+02	-4.269968e+01	-4.270454e+01
-1.666400e+02	-4.271850e+01	-4.272028e+01
-1.666200e+02	-4.272970e+01	-4.273583e+01
-1.666000e+02	-4.275105e+01	-4.275152e+01
-1.665800e+02	-4.277140e+01	-4.276785e+01
-1.665600e+02	-4.278820e+01	-4.278457e+01
-1.665400e+02	-4.279937e+01	-4.280187e+01
-1.665200e+02	-4.281972e+01	-4.281918e+01
-1.665000e+02	-4.283548e+01	-4.283678e+01
-1.664800e+02	-4.284973e+01	-4.285476e+01
-1.664600e+02	-4.286552e+01	-4.287268e+01
-1.664400e+02	-4.288787e+01	-4.289001e+01
-1.664200e+02	-4.290822e+01	-4.290716e+01
-1.664000e+02	-4.292552e+01	-4.292387e+01
-1.663800e+02	-4.294585e+01	-4.294039e+01
-1.663600e+02	-4.296620e+01	-4.295632e+01
-1.663400e+02	-4.297943e+01	-4.297217e+01
-1.663200e+02	-4.299163e+01	-4.298807e+01
-1.663000e+02	-4.300232e+01	-4.300390e+01
-1.662800e+02	-4.302113e+01	-4.301929e+01
-1.662600e+02	-4.303180e+01	-4.303519e+01
-1.662400e+02	-4.304198e+01	-4.305045e+01
-1.662200e+02	-4.305825e+01	-4.306540e+01
-1.662000e+02	-4.307912e+01	-4.307981e+01
-1.661800e+02	-4.309133e+01	-4.309388e+01
-1.661600e+02	-4.310710e+01	-4.310790e+01
-1.661400e+02	-4.312388e+01	-4.312180e+01
-1.661200e+02	-4.313917e+01	-4.313608e+01
-1.661000e+02	-4.315592e+01	-4.315063e+01
-1.660800e+02	-4.317167e+01	-4.316509e+01
-1.660600e+02	-4.318645e+01	-4.317991e+01
-1.660400e+02	-4.320018e+01	-4.319497e+01
-1.660200e+02	-4.320475e+01	-4.321067e+01
-1.660000e+02	-4.322305e+01	-4.322666e+01
-1.659800e+02	-4.323375e+01	-4.324276e+01
-1.659600e+02	-4.324850e+01	-4.325891e+01
-1.659400e+02	-4.326933e+01	-4.327530e+01
-1.659200e+02	-4.328715e+01	-4.329147e+01
-1.659000e+02	-4.330597e+01	-4.330751e+01
-1.658800e+02	-4.332172e+01	-4.332361e+01
-1.658600e+02	-4.334260e+01	-4.333962e+01
-1.658400e+02	-4.336600e+01	-4.335530e+01
-1.658200e+02	-4.338125e+01	-4.337091e+01
-1.658000e+02	-4.339498e+01	-4.338629e+01
-1.657800e+02	-4.340923e+01	-4.340165e+01
-1.657600e+02	-4.341940e+01	-4.341626e+01
-1.657400e+02	-4.342753e+01	-4.343052e+01
-1.657200e+02	-4.343972e+01	-4.344439e+01
-1.657000e+02	-4.345397e+01	-4.345764e+01
-1.656800e+02	-4.346718e+01	-4.347103e+01
-1.656600e+02	-4.348143e+01	-4.348431e+01
-1.656400e+02	-4.349365e+01	-4.349791e+01
-1.656200e+02	-4.350637e+01	-4.351142e+01
-1.656000e+02	-4.352518e+01	-4.352521e+01
-1.655800e+02	-4.354043e+01	-4.353972e+01
-1.655600e+02	-4.355825e+01	-4.355502e+01
-1.655400e+02	-4.357148e+01	-4.357044e+01
-1.655200e+02	-4.358470e+01	-4.358613e+01
-1.655000e+02	-4.360402e+01	-4.360196e+01
-1.654800e+02	-4.361623e+01	-4.361797e+01
-1.654600e+02	-4.363557e+01	-4.363428e+01
-1.654400e+02	-4.364980e+01	-4.365027e+01
-1.654200e+02	-4.366710e+01	-4.366609e+01
-1.654000e+02	-4.367930e+01	-4.368214e+01
-1.653800e+02	-4.369608e+01	-4.369762e+01
-1.653600e+02	-4.371390e+01	-4.371252e+01
-1.653400e+02	-4.373118e+01	-4.372723e+01
-1.653200e+02	-4.374032e+01	-4.374182e+01
-1.653000e+02	-4.375915e+01	-4.375673e+01
-1.652800e+02	-4.377695e+01	-4.377151e+01
-1.652600e+02	-4.379273e+01	-4.378632e+01
-1.652400e+02	-4.380290e+01	-4.380192e+01
-1.652200e+02	-4.381053e+01	-4.381703e+01
-1.652000e+02	-4.382935e+01	-4.383224e+01
-1.651800e+02	-4.384510e+01	-4.384728e+01
-1.651600e+02	-4.385323e+01	-4.386253e+01
-1.651400e+02	-4.387155e+01	-4.387759e+01
-1.651200e+02	-4.389038e+01	-4.389270e+01
-1.651000e+02	-4.391123e+01	-4.390823e+01
-1.650800e+02	-4.392953e+01	-4.392385e+01
-1.650600e+02	-4.394380e+01	-4.393919e+01
-1.650400e+02	-4.396108e+01	-4.395430e+01
-1.650200e+02	-4.397482e+01	-4.396935e+01
-1.650000e+02	-4.397992e+01	-4.398431e+01
-1.649800e+02	-4.399770e+01	-4.399892e+01
-1.649600e+02	-4.401397e+01	-4.401323e+01
-1.649400e+02	-4.403075e+01	-4.402778e+01
-1.649200e+02	-4.404448e+01	-4.404278e+01
-1.649000e+02	-4.405923e+01	-4.405777e+01
-1.648800e+02	-4.407450e+01	-4.407331e+01
-1.648600e+02	-4.408418e+01	-4.408939e+01
-1.648400e+02	-4.409892e+01	-4.410596e+01
-1.648200e+02	-4.411063e+01	-4.412277e+01
-1.648000e+02	-4.413098e+01	-4.413962e+01
-1.647800e+02	-4.415132e+01	-4.415640e+01
-1.647600e+02	-4.417317e+01	-4.417342e+01
-1.647400e+02	-4.419557e+01	-4.418969e+01
-1.647200e+02	-4.421387e+01	-4.420589e+01
-1.647000e+02	-4.423422e+01	-4.422206e+01
-1.646800e+02	-4.424948e+01	-4.423802e+01
-1.646600e+02	-4.426220e+01	-4.425384e+01
-1.646400e+02	-4.427235e+01	-4.426994e+01
-1.646200e+02	-4.428203e+01	-4.428597e+01
-1.646000e+02	-4.429423e+01	-4.430138e+01
-1.645800e+02	-4.430898e+01	-4.431656e+01
-1.645600e+02	-4.432322e+01	-4.433095e+01
-1.645400e+02	-4.434305e+01	-4.434498e+01
-1.645200e+02	-4.435477e+01	-4.435882e+01
-1.645000e+02	-4.437103e+01	-4.437258e+01
-1.644800e+02	-4.438782e+01	-4.438692e+01
-1.644600e+02	-4.440307e+01	-4.440148e+01
-1.644400e+02	-4.442288e+01	-4.441638e+01
-1.644200e+02	-4.443920e+01	-4.443124e+01
-1.644000e+02	-4.444785e+01	-4.444575e+01
-1.643800e+02	-4.446055e+01	-4.446021e+01
-1.643600e+02	-4.447480e+01	-4.447444e+01
-1.643400e+02	-4.448498e+01	-4.448847e+01
-1.643200e+02	-4.449920e+01	-4.450237e+01
-1.643000e+02	-4.451497e+01	-4.451588e+01
-1.642800e+02	-4.452973e+01	-4.452986e+01
-1.642600e+02	-4.454702e+01	-4.454352e+01
-1.642400e+02	-4.455617e+01	-4.455728e+01
-1.642200e+02	-4.456785e+01	-4.457130e+01
-1.642000e+02	-4.458110e+01	-4.458518e+01
-1.641800e+02	-4.459740e+01	-4.459952e+01
-1.641600e+02	-4.461773e+01	-4.461379e+01
-1.641400e+02	-4.463095e+01	-4.462804e+01
-1.641200e+02	-4.464415e+01	-4.464259e+01
-1.641000e+02	-4.465742e+01	-4.465710e+01
-1.640800e+02	-4.467165e+01	-4.467140e+01
-1.640600e+02	-4.468992e+01	-4.468577e+01
-1.640400e+02	-4.470113e+01	-4.470047e+01
-1.640200e+02	-4.471692e+01	-4.471588e+01
-1.640000e+02	-4.473062e+01	-4.473195e+01
-1.639800e+02	-4.474235e+01	-4.474806e+01
-1.639600e+02	-4.476012e+01	-4.476419e+01
-1.639400e+02	-4.477437e+01	-4.478019e+01
-1.639200e+02	-4.479727e+01	-4.479646e+01
-1.639000e+02	-4.481302e+01	-4.481344e+01
-1.638800e+02	-4.482573e+01	-4.483041e+01
-1.638600e+02	-4.484608e+01	-4.484729e+01
-1.638400e+02	-4.486593e+01	-4.486414e+01
-1.638200e+02	-4.488627e+01	-4.488075e+01
-1.638000e+02	-4.490508e+01	-4.489730e+01
-1.637800e+02	-4.491630e+01	-4.491324e+01
-1.637600e+02	-4.493002e+01	-4.492881e+01
-1.637400e+02	-4.494427e+01	-4.494395e+01
-1.637200e+02	-4.495900e+01	-4.495850e+01
-1.637000e+02	-4.497682e+01	-4.497298e+01
-1.636800e+02	-4.499055e+01	-4.498746e+01
-1.636600e+02	-4.500070e+01	-4.500234e+01
-1.636400e+02	-4.501495e+01	-4.501691e+01
-1.636200e+02	-4.502920e+01	-4.503118e+01
-1.636000e+02	-4.504040e+01	-4.504549e+01
-1.635800e+02	-4.505462e+01	-4.506014e+01
-1.635600e+02	-4.506987e+01	-4.507514e+01
-1.635400e+02	-4.508768e+01	-4.509048e+01
-1.635200e+02	-4.510598e+01	-4.510623e+01
-1.635000e+02	-4.512430e+01	-4.512161e+01
-1.634800e+02	-4.514312e+01	-4.513738e+01
-1.634600e+02	-4.515940e+01	-4.515306e+01
-1.634400e+02	-4.517008e+01	-4.516922e+01
-1.634200e+02	-4.518228e+01	-4.518549e+01
-1.634000e+02	-4.520060e+01	-4.520139e+01
-1.633800e+02	-4.521535e+01	-4.521723e+01
-1.633600e+02	-4.523267e+01	-4.523305e+01
-1.633400e+02	-4.524688e+01	-4.524835e+01
-1.633200e+02	-4.526317e+01	-4.526318e+01
-1.633000e+02	-4.528047e+01	-4.527728e+01
-1.632800e+02	-4.528808e+01	-4.529110e+01
-1.632600e+02	-4.530995e+01	-4.530480e+01
-1.632400e+02	-4.531963e+01	-4.531867e+01
-1.632200e+02	-4.533692e+01	-4.533266e+01
-1.632000e+02	-4.534810e+01	-4.534702e+01
-1.631800e+02	-4.536028e+01	-4.536083e+01
-1.631600e+02	-4.537505e+01	-4.537411e+01
-1.631400e+02	-4.538725e+01	-4.538764e+01
-1.631200e+02	-4.539693e+01	-4.540103e+01
-1.631000e+02	-4.540963e+01	-4.541457e+01
-1.630800e+02	-4.542287e+01	-4.542800e+01
-1.630600e+02	-4.544218e+01	-4.544150e+01
-1.630400e+02	-4.545847e+01	-4.545562e+01
-1.630200e+02	-4.547423e+01	-4.546974e+01
-1.630000e+02	-4.548643e+01	-4.548466e+01
-1.629800e+02	-4.550122e+01	-4.549965e+01
-1.629600e+02	-4.550933e+01	-4.551509e+01
-1.629400e+02	-4.552665e+01	-4.553056e+01
-1.629200e+02	-4.554493e+01	-4.554614e+01
-1.629000e+02	-4.555765e+01	-4.556187e+01
-1.628800e+02	-4.557393e+01	-4.557753e+01
-1.628600e+02	-4.558920e+01	-4.559240e+01
-1.628400e+02	-4.560750e+01	-4.560641e+01
-1.628200e+02	-4.562683e+01	-4.561957e+01
-1.628000e+02	-4.563953e+01	-4.563227e+01
-1.627800e+02	-4.565123e+01	-4.564481e+01
-1.627600e+02	-4.566295e+01	-4.565690e+01
-1.627400e+02	-4.567415e+01	-4.566906e+01
-1.627200e+02	-4.568532e+01	-4.568154e+01
-1.627000e+02	-4.569600e+01	-4.569315e+01
-1.626800e+02	-4.570363e+01	-4.570463e+01
-1.626600e+02	-4.571075e+01	-4.571610e+01
-1.626400e+02	-4.571583e+01	-4.572732e+01
-1.626200e+02	-4.572753e+01	-4.573880e+01
-1.626000e+02	-4.574280e+01	-4.575014e+01
-1.625800e+02	-4.575908e+01	-4.576193e+01
-1.625600e+02	-4.577788e+01	-4.577418e+01
-1.625400e+02	-4.579162e+01	-4.578691e+01
-1.625200e+02	-4.581198e+01	-4.580027e+01
-1.625000e+02	-4.582115e+01	-4.581428e+01
-1.624800e+02	-4.582622e+01	-4.582883e+01
-1.624600e+02	-4.584250e+01	-4.584401e+01
-1.624400e+02	-4.585673e+01	-4.585966e+01
-1.624200e+02	-4.587202e+01	-4.587538e+01
-1.624000e+02	-4.588778e+01	-4.589110e+01
-1.623800e+02	-4.589947e+01	-4.590638e+01
-1.623600e+02	-4.591877e+01	-4.592121e+01
-1.623400e+02	-4.593455e+01	-4.593606e+01
-1.623200e+02	-4.595542e+01	-4.595118e+01
-1.623000e+02	-4.597318e+01	-4.596661e+01
-1.622800e+02	-4.598797e+01	-4.598265e+01
-1.622600e+02	-4.600218e+01	-4.599906e+01
-1.622400e+02	-4.601747e+01	-4.601555e+01
-1.622200e+02	-4.603018e+01	-4.603146e+01
-1.622000e+02	-4.604392e+01	-4.604738e+01
-1.621800e+02	-4.605917e+01	-4.606311e+01
-1.621600e+02	-4.607238e+01	-4.607847e+01
-1.621400e+02	-4.608763e+01	-4.609331e+01
-1.621200e+02	-4.610800e+01	-4.610734e+01
-1.621000e+02	-4.612528e+01	-4.612101e+01
-1.620800e+02	-4.613953e+01	-4.613450e+01
-1.620600e+02	-4.615680e+01	-4.614818e+01
-1.620400e+02	-4.616342e+01	-4.616176e+01
-1.620200e+02	-4.618022e+01	-4.617542e+01
-1.620000e+02	-4.618988e+01	-4.618882e+01
-1.619800e+02	-4.620158e+01	-4.620210e+01
-1.619600e+02	-4.621175e+01	-4.621457e+01
-1.619400e+02	-4.622092e+01	-4.622658e+01
-1.619200e+02	-4.623313e+01	-4.623859e+01
-1.619000e+02	-4.624787e+01	-4.625022e+01
-1.618800e+02	-4.626362e+01	-4.626174e+01
-1.618600e+02	-4.628043e+01	-4.627401e+01
-1.618400e+02	-4.629213e+01	-4.628706e+01
-1.618200e+02	-4.630330e+01	-4.630119e+01
-1.618000e+02	-4.631755e+01	-4.631604e+01
-1.617800e+02	-4.632620e+01	-4.633150e+01
-1.617600e+02	-4.633890e+01	-4.634770e+01
-1.617400e+02	-4.635060e+01	-4.636384e+01
-1.617200e+02	-4.637247e+01	-4.637981e+01
-1.617000e+02	-4.639232e+01	-4.639580e+01
-1.616800e+02	-4.640808e+01	-4.641141e+01
-1.616600e+02	-4.642995e+01	-4.642676e+01
-1.616400e+02	-4.645232e+01	-4.644211e+01
-1.616200e+02	-4.646913e+01	-4.645747e+01
-1.616000e+02	-4.648490e+01	-4.647256e+01
-1.615800e+02	-4.649198e+01	-4.648709e+01
-1.615600e+02	-4.650775e+01	-4.650081e+01
-1.615400e+02	-4.651183e+01	-4.651422e+01
-1.615200e+02	-4.652048e+01	-4.652689e+01
-1.615000e+02	-4.653373e+01	-4.653920e+01
-1.614800e+02	-4.654998e+01	-4.655057e+01
-1.614600e+02	-4.656017e+01	-4.656201e+01
-1.614400e+02	-4.657337e+01	-4.657340e+01
-1.614200e+02	-4.658560e+01	-4.658446e+01
-1.614000e+02	-4.659475e+01	-4.659600e+01
-1.613800e+02	-4.660288e+01	-4.660842e+01
-1.613600e+02	-4.661713e+01	-4.662126e+01
-1.613400e+02	-4.663137e+01	-4.663455e+01
-1.613200e+02	-4.664968e+01	-4.664778e+01
-1.613000e+02	-4.666290e+01	-4.666117e+01
-1.612800e+02	-4.667663e+01	-4.667405e+01
-1.612600e+02	-4.668580e+01	-4.668647e+01
-1.612400e+02	-4.670258e+01	-4.669941e+01
-1.612200e+02	-4.671375e+01	-4.671261e+01
-1.612000e+02	-4.672750e+01	-4.672578e+01
-1.611800e+02	-4.674427e+01	-4.673941e+01
-1.611600e+02	-4.675598e+01	-4.675325e+01
-1.611400e+02	-4.676413e+01	-4.676684e+01
-1.611200e+02	-4.677633e+01	-4.678026e+01
-1.611000e+02	-4.678853e+01	-4.679368e+01
-1.610800e+02	-4.679973e+01	-4.680700e+01
-1.610600e+02	-4.681650e+01	-4.682044e+01
-1.610400e+02	-4.683330e+01	-4.683397e+01
-1.610200e+02	-4.685362e+01	-4.684751e+01
-1.610000e+02	-4.686178e+01	-4.686068e+01
-1.609800e+02	-4.687755e+01	-4.687375e+01
-1.609600e+02	-4.689282e+01	-4.688652e+01
-1.609400e+02	-4.690197e+01	-4.689949e+01
-1.609200e+02	-4.691315e+01	-4.691274e+01
-1.609000e+02	-4.692738e+01	-4.692622e+01
-1.608800e+02	-4.693708e+01	-4.693936e+01
-1.608600e+02	-4.694825e+01	-4.695224e+01
-1.608400e+02	-4.696043e+01	-4.696464e+01
-1.608200e+02	-4.697468e+01	-4.697640e+01
-1.608000e+02	-4.698487e+01	-4.698764e+01
-1.607800e+02	-4.699655e+01	-4.699875e+01
-1.607600e+02	-4.700878e+01	-4.700996e+01
-1.607400e+02	-4.702503e+01	-4.702085e+01
-1.607200e+02	-4.704032e+01	-4.703177e+01
-1.607000e+02	-4.704947e+01	-4.704254e+01
-1.606800e+02	-4.706015e+01	-4.705322e+01
-1.606600e+02	-4.706522e+01	-4.706329e+01
-1.606400e+02	-4.707285e+01	-4.707324e+01
-1.606200e+02	-4.708048e+01	-4.708353e+01
-1.606000e+02	-4.709015e+01	-4.709427e+01
-1.605800e+02	-4.710080e+01	-4.710547e+01
-1.605600e+02	-4.711610e+01	-4.711741e+01
-1.605400e+02	-4.712730e+01	-4.712976e+01
-1.605200e+02	-4.714153e+01	-4.714292e+01
-1.605000e+02	-4.715168e+01	-4.715633e+01
-1.604800e+02	-4.716388e+01	-4.717044e+01
-1.604600e+02	-4.718118e+01	-4.718550e+01
-1.604400e+02	-4.719290e+01	-4.720094e+01
-1.604200e+02	-4.721732e+01	-4.721691e+01
-1.604000e+02	-4.724172e+01	-4.723316e+01
-1.603800e+02	-4.725647e+01	-4.724978e+01
-1.603600e+02	-4.727072e+01	-4.726590e+01
-1.603400e+02	-4.728597e+01	-4.728142e+01
-1.603200e+02	-4.729968e+01	-4.729682e+01
-1.603000e+02	-4.731447e+01	-4.731221e+01
-1.602800e+02	-4.732308e+01	-4.732759e+01
-1.602600e+02	-4.734092e+01	-4.734285e+01
-1.602400e+02	-4.735718e+01	-4.735752e+01
-1.602200e+02	-4.736990e+01	-4.737177e+01
-1.602000e+02	-4.738617e+01	-4.738528e+01
-1.601800e+02	-4.740042e+01	-4.739794e+01
-1.601600e+02	-4.741058e+01	-4.741063e+01
-1.601400e+02	-4.741668e+01	-4.742360e+01
-1.601200e+02	-4.743348e+01	-4.743614e+01
-1.601000e+02	-4.745382e+01	-4.744873e+01
-1.600800e+02	-4.746602e+01	-4.746181e+01
-1.600600e+02	-4.747975e+01	-4.747451e+01
-1.600400e+02	-4.748738e+01	-4.748675e+01
-1.600200e+02	-4.749707e+01	-4.749830e+01
-1.600000e+02	-4.750773e+01	-4.750970e+01
-1.599800e+02	-4.751433e+01	-4.752094e+01
-1.599600e+02	-4.753063e+01	-4.753198e+01
-1.599400e+02	-4.754333e+01	-4.754317e+01
-1.599200e+02	-4.755553e+01	-4.755476e+01
-1.599000e+02	-4.756723e+01	-4.756604e+01
-1.598800e+02	-4.758402e+01	-4.757667e+01
-1.598600e+02	-4.759268e+01	-4.758749e+01
-1.598400e+02	-4.759267e+01	-4.759855e+01
-1.598200e+02	-4.760335e+01	-4.760939e+01
-1.598000e+02	-4.761760e+01	-4.762011e+01
-1.597800e+02	-4.762930e+01	-4.763094e+01
-1.597600e+02	-4.764203e+01	-4.764150e+01
-1.597400e+02	-4.765575e+01	-4.765184e+01
-1.597200e+02	-4.766793e+01	-4.766187e+01
-1.597000e+02	-4.767863e+01	-4.767217e+01
-1.596800e+02	-4.768323e+01	-4.768268e+01
-1.596600e+02	-4.769442e+01	-4.769388e+01
-1.596400e+02	-4.770558e+01	-4.770590e+01
-1.596200e+02	-4.771270e+01	-4.771911e+01
-1.596000e+02	-4.772490e+01	-4.773284e+01
-1.595800e+02	-4.773967e+01	-4.774634e+01
-1.595600e+02	-4.775747e+01	-4.776024e+01
-1.595400e+02	-4.776560e+01	-4.777406e+01
-1.595200e+02	-4.778187e+01	-4.778740e+01
-1.595000e+02	-4.779967e+01	-4.780063e+01
-1.594800e+02	-4.781597e+01	-4.781392e+01
-1.594600e+02	-4.783427e+01	-4.782668e+01
-1.594400e+02	-4.785360e+01	-4.783922e+01
-1.594200e+02	-4.786580e+01	-4.785170e+01
-1.594000e+02	-4.787447e+01	-4.786363e+01
-1.593800e+02	-4.788107e+01	-4.787509e+01
-1.593600e+02	-4.788920e+01	-4.788618e+01
-1.593400e+02	-4.789582e+01	-4.789754e+01
-1.593200e+02	-4.789735e+01	-4.790906e+01
-1.593000e+02	-4.790802e+01	-4.792073e+01
-1.592800e+02	-4.792430e+01	-4.793270e+01
-1.592600e+02	-4.793650e+01	-4.794504e+01
-1.592400e+02	-4.794717e+01	-4.795738e+01
-1.592200e+02	-4.796855e+01	-4.796964e+01
-1.592000e+02	-4.798583e+01	-4.798241e+01
-1.591800e+02	-4.799243e+01	-4.799594e+01
-1.591600e+02	-4.801230e+01	-4.800949e+01
-1.591400e+02	-4.803315e+01	-4.802318e+01
-1.591200e+02	-4.804892e+01	-4.803698e+01
-1.591000e+02	-4.805703e+01	-4.805035e+01
-1.590800e+02	-4.806825e+01	-4.806353e+01
-1.590600e+02	-4.808400e+01	-4.807607e+01
-1.590400e+02	-4.808603e+01	-4.808824e+01
-1.590200e+02	-4.809113e+01	-4.810028e+01
-1.590000e+02	-4.810433e+01	-4.811213e+01
-1.589800e+02	-4.812012e+01	-4.812358e+01
-1.589600e+02	-4.813078e+01	-4.813514e+01
-1.589400e+02	-4.814047e+01	-4.814658e+01
-1.589200e+02	-4.815777e+01	-4.815725e+01
-1.589000e+02	-4.816995e+01	-4.816824e+01
-1.588800e+02	-4.817862e+01	-4.817943e+01
-1.588600e+02	-4.819642e+01	-4.819081e+01
-1.588400e+02	-4.820762e+01	-4.820170e+01
-1.588200e+02	-4.821677e+01	-4.821252e+01
-1.588000e+02	-4.822692e+01	-4.822383e+01
-1.587800e+02	-4.823812e+01	-4.823469e+01
-1.587600e+02	-4.824575e+01	-4.824498e+01
-1.587400e+02	-4.825288e+01	-4.825542e+01
-1.587200e+02	-4.826202e+01	-4.826569e+01
-1.587000e+02	-4.827373e+01	-4.827572e+01
-1.586800e+02	-4.828542e+01	-4.828565e+01
-1.586600e+02	-4.829203e+01	-4.829618e+01
-1.586400e+02	-4.830475e+01	-4.830707e+01
-1.586200e+02	-4.831595e+01	-4.831805e+01
-1.586000e+02	-4.833222e+01	-4.832998e+01
-1.585800e+02	-4.834597e+01	-4.834247e+01
-1.585600e+02	-4.835612e+01	-4.835566e+01
-1.585400e+02	-4.836732e+01	-4.836935e+01
-1.585200e+02	-4.838053e+01	-4.838307e+01
-1.585000e+02	-4.838920e+01	-4.839679e+01
-1.584800e+02	-4.840750e+01	-4.841048e+01
-1.584600e+02	-4.842530e+01	-4.842387e+01
-1.584400e+02	-4.844108e+01	-4.843753e+01
-1.584200e+02	-4.845478e+01	-4.845170e+01
