# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				25038.879999999997 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
-1.060600e+02	-5.987358e+01	-5.987098e+01
-1.060400e+02	-5.987220e+01	-5.987129e+01
-1.060200e+02	-5.987296e+01	-5.987136e+01
-1.060000e+02	-5.987282e+01	-5.987165e+01
-1.059800e+02	-5.987320e+01	-5.987206e+01
-1.059600e+02	-5.987244e+01	-5.987222e+01
-1.059400e+02	-5.987231e+01	-5.987243e+01
-1.059200e+02	-5.987332e+01	-5.987252e+01
-1.059000e+02	-5.987054e+01	-5.987236e+01
-1.058800e+02	-5.987193e+01	-5.987218e+01
-1.058600e+02	-5.987410e+01	-5.987211e+01
-1.058400e+02	-5.987079e+01	-5.987246e+01
-1.058200e+02	-5.987091e+01	-5.987315e+01
-1.058000e+02	-5.987244e+01	-5.987409e+01
-1.057800e+02	-5.987549e+01	-5.987529e+01
-1.057600e+02	-5.987574e+01	-5.987688e+01
-1.057400e+02	-5.987510e+01	-5.987845e+01
-1.057200e+02	-5.988020e+01	-5.988024e+01
-1.057000e+02	-5.988108e+01	-5.988211e+01
-1.056800e+02	-5.988147e+01	-5.988388e+01
-1.056600e+02	-5.988655e+01	-5.988542e+01
-1.056400e+02	-5.988985e+01	-5.988673e+01
-1.056200e+02	-5.989012e+01	-5.988798e+01
-1.056000e+02	-5.989215e+01	-5.988931e+01
-1.055800e+02	-5.989444e+01	-5.989029e+01
-1.055600e+02	-5.989521e+01	-5.989120e+01
-1.055400e+02	-5.989406e+01	-5.989214e+01
-1.055200e+02	-5.989101e+01	-5.989311e+01
-1.055000e+02	-5.989355e+01	-5.989422e+01
-1.054800e+02	-5.989177e+01	-5.989507e+01
-1.054600e+02	-5.988999e+01	-5.989609e+01
-1.054400e+02	-5.989112e+01	-5.989686e+01
-1.054200e+02	-5.989595e+01	-5.989729e+01
-1.054000e+02	-5.989736e+01	-5.989801e+01
-1.053800e+02	-5.989990e+01	-5.989886e+01
-1.053600e+02	-5.990130e+01	-5.989943e+01
-1.053400e+02	-5.990410e+01	-5.990017e+01
-1.053200e+02	-5.990461e+01	-5.990082e+01
-1.053000e+02	-5.990448e+01	-5.990137e+01
-1.052800e+02	-5.990562e+01	-5.990171e+01
-1.052600e+02	-5.990167e+01	-5.990186e+01
-1.052400e+02	-5.990130e+01	-5.990217e+01
-1.052200e+02	-5.989941e+01	-5.990226e+01
-1.052000e+02	-5.990066e+01	-5.990234e+01
-1.051800e+02	-5.990321e+01	-5.990236e+01
-1.051600e+02	-5.990042e+01	-5.990233e+01
-1.051400e+02	-5.989902e+01	-5.990221e+01
-1.051200e+02	-5.990180e+01	-5.990212e+01
-1.051000e+02	-5.989913e+01	-5.990229e+01
-1.050800e+02	-5.990180e+01	-5.990272e+01
-1.050600e+02	-5.990423e+01	-5.990342e+01
-1.050400e+02	-5.990740e+01	-5.990420e+01
-1.050200e+02	-5.990790e+01	-5.990512e+01
-1.050000e+02	-5.990753e+01	-5.990586e+01
-1.049800e+02	-5.990919e+01	-5.990650e+01
-1.049600e+02	-5.990563e+01	-5.990709e+01
-1.049400e+02	-5.990398e+01	-5.990774e+01
-1.049200e+02	-5.990728e+01	-5.990866e+01
-1.049000e+02	-5.990982e+01	-5.990951e+01
-1.048800e+02	-5.991275e+01	-5.991028e+01
-1.048600e+02	-5.991185e+01	-5.991113e+01
-1.048400e+02	-5.991262e+01	-5.991171e+01
-1.048200e+02	-5.991110e+01	-5.991247e+01
-1.048000e+02	-5.991198e+01	-5.991365e+01
-1.047800e+02	-5.991363e+01	-5.991520e+01
-1.047600e+02	-5.991504e+01	-5.991690e+01
-1.047400e+02	-5.991847e+01	-5.991869e+01
-1.047200e+02	-5.991974e+01	-5.992045e+01
-1.047000e+02	-5.992190e+01	-5.992190e+01
-1.046800e+02	-5.992266e+01	-5.992301e+01
-1.046600e+02	-5.992342e+01	-5.992410e+01
-1.046400e+02	-5.992457e+01	-5.992498e+01
-1.046200e+02	-5.992749e+01	-5.992583e+01
-1.046000e+02	-5.993093e+01	-5.992642e+01
-1.045800e+02	-5.993270e+01	-5.992682e+01
-1.045600e+02	-5.993003e+01	-5.992702e+01
-1.045400e+02	-5.992840e+01	-5.992707e+01
-1.045200e+02	-5.992698e+01	-5.992706e+01
-1.045000e+02	-5.992456e+01	-5.992711e+01
-1.044800e+02	-5.992546e+01	-5.992715e+01
-1.044600e+02	-5.992483e+01	-5.992742e+01
-1.044400e+02	-5.992494e+01	-5.992793e+01
-1.044200e+02	-5.992419e+01	-5.992869e+01
-1.044000e+02	-5.992698e+01	-5.992947e+01
-1.043800e+02	-5.992851e+01	-5.993028e+01
-1.043600e+02	-5.993067e+01	-5.993124e+01
-1.043400e+02	-5.993360e+01	-5.993244e+01
-1.043200e+02	-5.993461e+01	-5.993386e+01
-1.043000e+02	-5.993677e+01	-5.993540e+01
-1.042800e+02	-5.993868e+01	-5.993676e+01
-1.042600e+02	-5.993868e+01	-5.993800e+01
-1.042400e+02	-5.994313e+01	-5.993882e+01
-1.042200e+02	-5.994187e+01	-5.993946e+01
-1.042000e+02	-5.994124e+01	-5.993966e+01
-1.041800e+02	-5.993818e+01	-5.993958e+01
-1.041600e+02	-5.993805e+01	-5.993913e+01
-1.041400e+02	-5.993817e+01	-5.993863e+01
-1.041200e+02	-5.993830e+01	-5.993798e+01
-1.041000e+02	-5.993856e+01	-5.993730e+01
-1.040800e+02	-5.993844e+01	-5.993669e+01
-1.040600e+02	-5.993424e+01	-5.993594e+01
-1.040400e+02	-5.993398e+01	-5.993510e+01
-1.040200e+02	-5.993195e+01	-5.993431e+01
-1.040000e+02	-5.993233e+01	-5.993360e+01
-1.039800e+02	-5.993169e+01	-5.993333e+01
-1.039600e+02	-5.993385e+01	-5.993312e+01
-1.039400e+02	-5.993436e+01	-5.993333e+01
-1.039200e+02	-5.993512e+01	-5.993359e+01
-1.039000e+02	-5.993449e+01	-5.993409e+01
-1.038800e+02	-5.993475e+01	-5.993492e+01
-1.038600e+02	-5.993385e+01	-5.993585e+01
-1.038400e+02	-5.993283e+01	-5.993682e+01
-1.038200e+02	-5.993424e+01	-5.993767e+01
-1.038000e+02	-5.993729e+01	-5.993812e+01
-1.037800e+02	-5.993996e+01	-5.993830e+01
-1.037600e+02	-5.994110e+01	-5.993817e+01
-1.037400e+02	-5.994211e+01	-5.993818e+01
-1.037200e+02	-5.994517e+01	-5.993837e+01
-1.037000e+02	-5.994250e+01	-5.993865e+01
-1.036800e+02	-5.994226e+01	-5.993897e+01
-1.036600e+02	-5.994022e+01	-5.993945e+01
-1.036400e+02	-5.993602e+01	-5.994006e+01
-1.036200e+02	-5.993449e+01	-5.994086e+01
-1.036000e+02	-5.993386e+01	-5.994164e+01
-1.035800e+02	-5.993602e+01	-5.994232e+01
-1.035600e+02	-5.993870e+01	-5.994290e+01
-1.035400e+02	-5.994365e+01	-5.994340e+01
-1.035200e+02	-5.994899e+01	-5.994394e+01
-1.035000e+02	-5.994936e+01	-5.994453e+01
-1.034800e+02	-5.994746e+01	-5.994527e+01
-1.034600e+02	-5.994936e+01	-5.994633e+01
-1.034400e+02	-5.995140e+01	-5.994745e+01
-1.034200e+02	-5.995192e+01	-5.994853e+01
-1.034000e+02	-5.995090e+01	-5.994947e+01
-1.033800e+02	-5.994861e+01	-5.995002e+01
-1.033600e+02	-5.994733e+01	-5.995033e+01
-1.033400e+02	-5.994556e+01	-5.995018e+01
-1.033200e+02	-5.994618e+01	-5.994986e+01
-1.033000e+02	-5.994873e+01	-5.994962e+01
-1.032800e+02	-5.995103e+01	-5.994972e+01
-1.032600e+02	-5.995255e+01	-5.995026e+01
-1.032400e+02	-5.995281e+01	-5.995106e+01
-1.032200e+02	-5.995293e+01	-5.995170e+01
-1.032000e+02	-5.995102e+01	-5.995243e+01
-1.031800e+02	-5.995216e+01	-5.995341e+01
-1.031600e+02	-5.995280e+01	-5.995455e+01
-1.031400e+02	-5.995394e+01	-5.995573e+01
-1.031200e+02	-5.995395e+01	-5.995678e+01
-1.031000e+02	-5.995815e+01	-5.995772e+01
-1.030800e+02	-5.996170e+01	-5.995852e+01
-1.030600e+02	-5.996233e+01	-5.995924e+01
-1.030400e+02	-5.996197e+01	-5.995996e+01
-1.030200e+02	-5.996158e+01	-5.996053e+01
-1.030000e+02	-5.995942e+01	-5.996110e+01
-1.029800e+02	-5.996132e+01	-5.996157e+01
-1.029600e+02	-5.996284e+01	-5.996202e+01
-1.029400e+02	-5.996297e+01	-5.996230e+01
-1.029200e+02	-5.996297e+01	-5.996279e+01
-1.029000e+02	-5.996310e+01	-5.996336e+01
-1.028800e+02	-5.996373e+01	-5.996385e+01
-1.028600e+02	-5.996398e+01	-5.996431e+01
-1.028400e+02	-5.996321e+01	-5.996492e+01
-1.028200e+02	-5.996272e+01	-5.996578e+01
-1.028000e+02	-5.996285e+01	-5.996667e+01
-1.027800e+02	-5.996653e+01	-5.996740e+01
-1.027600e+02	-5.996820e+01	-5.996830e+01
-1.027400e+02	-5.997098e+01	-5.996904e+01
-1.027200e+02	-5.997264e+01	-5.996974e+01
-1.027000e+02	-5.997480e+01	-5.997046e+01
-1.026800e+02	-5.997251e+01	-5.997118e+01
-1.026600e+02	-5.997099e+01	-5.997162e+01
-1.026400e+02	-5.997238e+01	-5.997185e+01
-1.026200e+02	-5.997136e+01	-5.997199e+01
-1.026000e+02	-5.997175e+01	-5.997205e+01
-1.025800e+02	-5.997111e+01	-5.997194e+01
-1.025600e+02	-5.997149e+01	-5.997184e+01
-1.025400e+02	-5.997429e+01	-5.997179e+01
-1.025200e+02	-5.997137e+01	-5.997178e+01
-1.025000e+02	-5.997022e+01	-5.997167e+01
-1.024800e+02	-5.997073e+01	-5.997159e+01
-1.024600e+02	-5.997023e+01	-5.997146e+01
-1.024400e+02	-5.996831e+01	-5.997160e+01
-1.024200e+02	-5.997085e+01	-5.997174e+01
-1.024000e+02	-5.997300e+01	-5.997204e+01
-1.023800e+02	-5.997429e+01	-5.997248e+01
-1.023600e+02	-5.997544e+01	-5.997276e+01
-1.023400e+02	-5.997671e+01	-5.997318e+01
-1.023200e+02	-5.997493e+01	-5.997357e+01
-1.023000e+02	-5.997137e+01	-5.997407e+01
-1.022800e+02	-5.997125e+01	-5.997480e+01
-1.022600e+02	-5.997288e+01	-5.997543e+01
-1.022400e+02	-5.997455e+01	-5.997595e+01
-1.022200e+02	-5.997848e+01	-5.997648e+01
-1.022000e+02	-5.997924e+01	-5.997691e+01
-1.021800e+02	-5.997988e+01	-5.997733e+01
-1.021600e+02	-5.997745e+01	-5.997810e+01
-1.021400e+02	-5.997747e+01	-5.997908e+01
-1.021200e+02	-5.998064e+01	-5.998018e+01
-1.021000e+02	-5.998040e+01	-5.998129e+01
-1.020800e+02	-5.998178e+01	-5.998234e+01
-1.020600e+02	-5.998192e+01	-5.998314e+01
-1.020400e+02	-5.998295e+01	-5.998374e+01
-1.020200e+02	-5.998370e+01	-5.998437e+01
-1.020000e+02	-5.998585e+01	-5.998520e+01
-1.019800e+02	-5.998790e+01	-5.998603e+01
-1.019600e+02	-5.999120e+01	-5.998715e+01
-1.019400e+02	-5.999108e+01	-5.998840e+01
-1.019200e+02	-5.998840e+01	-5.998954e+01
-1.019000e+02	-5.998727e+01	-5.999046e+01
-1.018800e+02	-5.998675e+01	-5.999121e+01
-1.018600e+02	-5.998777e+01	-5.999195e+01
-1.018400e+02	-5.999133e+01	-5.999255e+01
-1.018200e+02	-5.999590e+01	-5.999295e+01
-1.018000e+02	-5.999731e+01	-5.999328e+01
-1.017800e+02	-5.999705e+01	-5.999352e+01
-1.017600e+02	-5.999502e+01	-5.999356e+01
-1.017400e+02	-5.999565e+01	-5.999358e+01
-1.017200e+02	-5.999425e+01	-5.999356e+01
-1.017000e+02	-5.999209e+01	-5.999370e+01
-1.016800e+02	-5.999311e+01	-5.999374e+01
-1.016600e+02	-5.999260e+01	-5.999357e+01
-1.016400e+02	-5.999222e+01	-5.999327e+01
-1.016200e+02	-5.999273e+01	-5.999316e+01
-1.016000e+02	-5.999210e+01	-5.999308e+01
-1.015800e+02	-5.999437e+01	-5.999335e+01
-1.015600e+02	-5.999311e+01	-5.999413e+01
-1.015400e+02	-5.999285e+01	-5.999509e+01
-1.015200e+02	-5.999425e+01	-5.999611e+01
-1.015000e+02	-5.999502e+01	-5.999710e+01
-1.014800e+02	-5.999680e+01	-5.999836e+01
-1.014600e+02	-5.999782e+01	-5.999954e+01
-1.014400e+02	-6.000137e+01	-6.000060e+01
-1.014200e+02	-6.000417e+01	-6.000143e+01
-1.014000e+02	-6.000735e+01	-6.000206e+01
-1.013800e+02	-6.000519e+01	-6.000235e+01
-1.013600e+02	-6.000620e+01	-6.000254e+01
-1.013400e+02	-6.000507e+01	-6.000279e+01
-1.013200e+02	-6.000278e+01	-6.000333e+01
-1.013000e+02	-6.000302e+01	-6.000399e+01
-1.012800e+02	-6.000430e+01	-6.000457e+01
-1.012600e+02	-6.000482e+01	-6.000524e+01
-1.012400e+02	-6.000201e+01	-6.000584e+01
-1.012200e+02	-6.000176e+01	-6.000632e+01
-1.012000e+02	-6.000049e+01	-6.000706e+01
-1.011800e+02	-6.000404e+01	-6.000779e+01
-1.011600e+02	-6.000646e+01	-6.000859e+01
-1.011400e+02	-6.001231e+01	-6.000949e+01
-1.011200e+02	-6.001663e+01	-6.001029e+01
-1.011000e+02	-6.001739e+01	-6.001133e+01
-1.010800e+02	-6.001675e+01	-6.001217e+01
-1.010600e+02	-6.001422e+01	-6.001291e+01
-1.010400e+02	-6.001460e+01	-6.001365e+01
-1.010200e+02	-6.001333e+01	-6.001425e+01
-1.010000e+02	-6.001345e+01	-6.001473e+01
-1.009800e+02	-6.001587e+01	-6.001502e+01
-1.009600e+02	-6.001090e+01	-6.001518e+01
-1.009400e+02	-6.001257e+01	-6.001523e+01
-1.009200e+02	-6.001370e+01	-6.001552e+01
-1.009000e+02	-6.001651e+01	-6.001585e+01
-1.008800e+02	-6.001752e+01	-6.001651e+01
-1.008600e+02	-6.001586e+01	-6.001740e+01
-1.008400e+02	-6.001892e+01	-6.001838e+01
-1.008200e+02	-6.001867e+01	-6.001955e+01
-1.008000e+02	-6.001843e+01	-6.002070e+01
-1.007800e+02	-6.002185e+01	-6.002215e+01
-1.007600e+02	-6.002541e+01	-6.002351e+01
-1.007400e+02	-6.002655e+01	-6.002479e+01
-1.007200e+02	-6.002858e+01	-6.002611e+01
-1.007000e+02	-6.002845e+01	-6.002687e+01
-1.006800e+02	-6.002655e+01	-6.002742e+01
-1.006600e+02	-6.002718e+01	-6.002792e+01
-1.006400e+02	-6.002731e+01	-6.002850e+01
-1.006200e+02	-6.002986e+01	-6.002917e+01
-1.006000e+02	-6.003291e+01	-6.002982e+01
-1.005800e+02	-6.003265e+01	-6.003059e+01
-1.005600e+02	-6.003315e+01	-6.003139e+01
-1.005400e+02	-6.002973e+01	-6.003213e+01
-1.005200e+02	-6.002935e+01	-6.003301e+01
-1.005000e+02	-6.002985e+01	-6.003427e+01
-1.004800e+02	-6.003087e+01	-6.003540e+01
-1.004600e+02	-6.003393e+01	-6.003662e+01
-1.004400e+02	-6.003824e+01	-6.003771e+01
-1.004200e+02	-6.004015e+01	-6.003851e+01
-1.004000e+02	-6.004270e+01	-6.003933e+01
-1.003800e+02	-6.004359e+01	-6.003993e+01
-1.003600e+02	-6.004283e+01	-6.004041e+01
-1.003400e+02	-6.004410e+01	-6.004083e+01
-1.003200e+02	-6.004322e+01	-6.004107e+01
-1.003000e+02	-6.004283e+01	-6.004132e+01
-1.002800e+02	-6.004232e+01	-6.004132e+01
-1.002600e+02	-6.003800e+01	-6.004123e+01
-1.002400e+02	-6.003953e+01	-6.004131e+01
-1.002200e+02	-6.003863e+01	-6.004119e+01
-1.002000e+02	-6.003927e+01	-6.004103e+01
-1.001800e+02	-6.004028e+01	-6.004112e+01
-1.001600e+02	-6.003761e+01	-6.004107e+01
-1.001400e+02	-6.003800e+01	-6.004122e+01
-1.001200e+02	-6.003964e+01	-6.004146e+01
-1.001000e+02	-6.004245e+01	-6.004156e+01
-1.000800e+02	-6.004525e+01	-6.004178e+01
-1.000600e+02	-6.004601e+01	-6.004212e+01
-1.000400e+02	-6.004664e+01	-6.004242e+01
-1.000200e+02	-6.004625e+01	-6.004275e+01
-1.000000e+02	-6.004093e+01	-6.004243e+01
-9.998000e+01	-6.004092e+01	-6.004180e+01
-9.996000e+01	-6.004118e+01	-6.004105e+01
-9.994000e+01	-6.003825e+01	-6.004026e+01
-9.992000e+01	-6.004067e+01	-6.003952e+01
-9.990000e+01	-6.003927e+01	-6.003880e+01
-9.988000e+01	-6.003825e+01	-6.003827e+01
-9.986000e+01	-6.003940e+01	-6.003792e+01
-9.984000e+01	-6.003901e+01	-6.003782e+01
-9.982000e+01	-6.003570e+01	-6.003811e+01
-9.980000e+01	-6.003494e+01	-6.003871e+01
-9.978000e+01	-6.003202e+01	-6.003942e+01
-9.976000e+01	-6.003609e+01	-6.004040e+01
-9.974000e+01	-6.004194e+01	-6.004111e+01
-9.972000e+01	-6.004385e+01	-6.004202e+01
-9.970000e+01	-6.004690e+01	-6.004315e+01
-9.968000e+01	-6.004982e+01	-6.004408e+01
-9.966000e+01	-6.004944e+01	-6.004566e+01
-9.964000e+01	-6.004843e+01	-6.004738e+01
-9.962000e+01	-6.004879e+01	-6.004901e+01
-9.960000e+01	-6.004994e+01	-6.005081e+01
-9.958000e+01	-6.004982e+01	-6.005277e+01
-9.956000e+01	-6.004956e+01	-6.005434e+01
-9.954000e+01	-6.005311e+01	-6.005580e+01
-9.952000e+01	-6.005401e+01	-6.005680e+01
-9.950000e+01	-6.005833e+01	-6.005780e+01
-9.948000e+01	-6.005975e+01	-6.005870e+01
-9.946000e+01	-6.006100e+01	-6.005933e+01
-9.944000e+01	-6.006635e+01	-6.005988e+01
-9.942000e+01	-6.006240e+01	-6.006044e+01
-9.940000e+01	-6.006127e+01	-6.006066e+01
-9.938000e+01	-6.006343e+01	-6.006063e+01
-9.936000e+01	-6.006306e+01	-6.006060e+01
-9.934000e+01	-6.006011e+01	-6.006055e+01
-9.932000e+01	-6.006139e+01	-6.006025e+01
-9.930000e+01	-6.005910e+01	-6.005986e+01
-9.928000e+01	-6.005784e+01	-6.005976e+01
-9.926000e+01	-6.005491e+01	-6.005972e+01
-9.924000e+01	-6.005619e+01	-6.006002e+01
-9.922000e+01	-6.005821e+01	-6.006066e+01
-9.920000e+01	-6.005923e+01	-6.006141e+01
-9.918000e+01	-6.006012e+01	-6.006269e+01
-9.916000e+01	-6.006432e+01	-6.006395e+01
-9.914000e+01	-6.006725e+01	-6.006523e+01
-9.912000e+01	-6.006712e+01	-6.006681e+01
-9.910000e+01	-6.006825e+01	-6.006836e+01
-9.908000e+01	-6.007232e+01	-6.006975e+01
-9.906000e+01	-6.007422e+01	-6.007118e+01
-9.904000e+01	-6.007372e+01	-6.007234e+01
-9.902000e+01	-6.007462e+01	-6.007301e+01
-9.900000e+01	-6.007512e+01	-6.007332e+01
-9.898000e+01	-6.007283e+01	-6.007338e+01
-9.896000e+01	-6.007423e+01	-6.007311e+01
-9.894000e+01	-6.007373e+01	-6.007270e+01
-9.892000e+01	-6.007296e+01	-6.007213e+01
-9.890000e+01	-6.007271e+01	-6.007180e+01
-9.888000e+01	-6.007054e+01	-6.007164e+01
